Country,Year,Core.inflation,Export.performance.for.goods.and.services.volume.growth,Exports.of.goods.and.services.volume.growth.nab,Harmonised.core.inflation,Harmonised.headline.inflation,Headline.inflation,Imports.of.goods.and.services.volume.growth.nab,Potential.output.volume.growth,Private.final.consumption.expenditure.deflator.growth,Private.final.consumption.expenditure.volume.growth,Productive.capital.stock.volume.annual.average.growth,Productive.capital.stock.volume.growth,Total.domestic.expenditure.volume.growth,Total.employment.growth
FIN,2015,,-1.62494608511992,0.243912191611017,0.770064074033996,-0.155590870892524,,2.13543205565554,0.530476203410714,0.467594703573596,1.35798953475955,0.640361661320838,0.635638987323304,1.23533195813596,-0.689298638635321
FIN,2016,,1.49785949130224,4.18694322563489,1.11751862531,0.389166666666995,,5.65826846202398,0.557748217447738,0.153444307474999,1.84814483134032,0.879302750974531,1.03506712509302,3.44178547261242,0.555266354329206
FIN,2017,,2.86362605650662,9.02895646958231,0.566182348626867,0.839233981090274,,4.33722044529627,0.633233873696511,1.02932229107878,0.445678129013899,1.14222579444201,1.21645765735768,1.57143207773576,0.990509059534205
FIN,2018,,-2.3922758147371,1.71360348339068,0.276990149640895,1.16893593901742,,5.83281645116656,0.828569252614813,1.27359181357266,1.16031582560933,1.32396047056699,1.36018808141883,2.68181714718307,2.80910395735083
FIN,2019,,4.4881218807332,6.84480655481138,0.700369389688973,1.13671499943075,,2.37359962130604,0.95631688498294,0.975086538930924,0.420795439120397,1.26263550302973,1.18980297242834,-0.387777989086516,1.06701236537694
FIN,2020,,-0.632305805217001,-8.50009693470909,0.460148838265965,0.38295989380039,,-6.11788796899771,0.996613093290421,0.371788854740942,-3.42491213841579,1.10933055579214,1.03056864707625,-1.61860240868828,-1.53264265745753
FIN,2021,,-4.45835703725771,6.04091626056454,1.18105147510326,2.06618525138117,,6.45675754910583,0.981911379633587,2.26425380538224,3.16759102122225,1.003185517883,1.04793009097503,3.17050478869191,2.31470657002572
FIN,2022,,-1.57256755827072,4.21930155629066,3.59041916167634,7.17163071559226,,8.35527257906391,1.04284438825499,6.21534903658117,1.25662441175224,1.13653801758453,1.11762233529966,3.16274358154497,2.56920867067107
FIN,2023,,-0.565804006451302,0.156571197290361,4.08410213789742,4.3404991154684,,-6.60492446577069,0.946421640151428,4.59250913914208,0.289740991651101,0.751368543433529,0.533526624372755,-4.14060491292992,0.286450873675165
FIN,2024,,-1.43886567960328,-0.0078067507497223,2.09592376555477,0.910587170482117,,-0.597280597372347,0.588671268971083,1.0151743501912,0.518477432596043,0.270466622628177,0.165084914500909,-0.403896605898368,-0.724897648290963
FRA,2015,,0.70230441594596,4.35870212685168,0.62218569979116,0.0867411194611662,,5.59986948653929,0.707801386507995,0.252642155887926,1.57297192198213,0.864079255522185,0.863155583656308,1.39615883451029,0.249279411890157
FRA,2016,,-0.854284686191008,1.86376991995419,0.626671888932108,0.304997458353895,,3.65215675224114,0.795774893800427,0.217629549908295,1.54498858770346,0.908236193641045,0.921829961053618,1.28853246390983,0.521523243050055
FRA,2017,,-0.471110577505513,4.82017597651675,0.548235625378183,1.16227869765018,,4.7920641542771,0.921752532266126,0.772497537247062,1.63174989792326,0.991048180645535,1.05513204509013,2.29061491906208,0.840209652597309
FRA,2018,,-0.283621871848624,3.62390914270198,0.874700402757782,2.09910812542064,,3.02687883295346,1.04865940133971,1.90809317401852,1.05277577400565,1.11415330849923,1.15018324608604,1.40549843940359,0.814740887290114
FRA,2019,,-0.164732977241471,2.1816813630457,0.641763625229174,1.29824166277876,,2.06642506821835,1.17513143051798,0.809752549204191,1.69409455439592,1.24289289825984,1.2897000166795,2.04171153450172,0.410045750855588
FRA,2020,,-8.79191685105539,-16.7994905035765,0.610898824446124,0.524075721001267,,-12.5509600237056,1.14394924942545,0.895189243582138,-6.53651492951963,0.954776967714622,0.835611160158635,-6.23001403817999,-0.50447484402784
FRA,2021,,0.71798894580904,11.0946598487021,1.293402357798,2.06641600050601,,8.00191021286757,1.30739575153662,1.35127945676892,5.27097629809019,1.17980899468512,1.28127732175183,5.96738749235681,2.71269443199371
FRA,2022,,1.358458021004,8.35693424888973,3.42785269626961,5.90579822307477,,9.06033629024796,1.38241437209938,4.83772740864441,3.17330729073034,1.22037187002391,1.19775913776098,2.93485389277959,2.2125968439389
FRA,2023,,2.17339696184916,2.46156916546063,3.99156429925063,5.66415527356241,,0.713230453967341,1.40605153760674,6.98985294673295,0.942511918756267,1.18444863969627,1.15808481507545,0.50028645934465,0.873201807545115
FRA,2024,,-0.166610360347448,1.64961735277332,2.43197766355733,2.41019936209189,,-1.42887446806469,1.14903300049157,2.67608160186461,0.825152932603885,1.05456731124632,0.984081023998414,0.0696994667071493,1.81575065555838
GBR,2015,,-2.9701459512964,3.77100771940994,1.09510571982155,0.0500208420180144,,4.95513594942867,1.55801798844253,-0.352144468227678,2.83483686712675,1.30028636679631,1.40284600813051,2.6068962277855,1.69191550164807
GBR,2016,,-1.21100540405226,2.76793594886618,1.32488959253379,0.64161319889979,,3.97959053021088,1.63600827150692,1.25185597021328,3.67798277310105,1.51382036386592,1.58751593113645,2.28473236561483,1.47136310654808
GBR,2017,,1.44563246886631,6.7660930113917,2.38486842105267,2.69084285477749,,3.16294602452189,1.57545908315966,1.8179079880898,1.83070561652698,1.64963353181263,1.66735076790259,1.64392440019759,0.9811095113335
GBR,2018,,-0.0511622937953575,3.07944124763628,2.04819277108426,2.47520761106172,,3.09748298174813,1.39511206606326,2.08584524682101,1.96847575060873,1.58155326421343,1.50464001052788,1.43309803742501,1.15701062735687
GBR,2019,,-5.10300725147141,2.00104052627945,1.74734356552537,1.77812745869377,,2.72018820761653,1.20975207513864,1.51875360270436,1.07098095191022,1.50591104230139,1.51071577696554,1.8634224415368,1.12452150069704
GBR,2020,,-5.57913407419069,-11.7922207892825,1.39243443954496,0.881261595547386,,-15.8853139349565,0.961954863323271,0.461705397081744,-13.1244727249386,1.04329266393277,0.819125705169455,-11.6508240901859,-0.891136618098457
GBR,2021,,-2.76909285499966,3.23022218568228,2.39566643778117,2.58237547892712,,5.81012054392161,0.82110165080617,2.48629596618288,7.24758637244749,1.03143390527302,1.15824443453049,9.36119108082832,-0.116812554275569
GBR,2022,,4.31137594854819,12.567812054916,5.93845466060685,9.05355942332113,,12.9833190653003,1.07917857236869,8.13796160782951,7.41328861323254,1.32185445581538,1.36554115716061,4.97826755472316,1.3426071969901
GBR,2023,,-3.25700417542436,-2.15576657535927,6.154170768889,7.30186998921101,,-3.38771035883457,1.09430360432712,6.741366384881,0.67866098398467,1.31676718791458,1.26890710158247,-0.121233820806339,0.701509307904885
GBR,2024,,-4.90827679595756,-2.08191942576789,3.73702220471833,2.61989906271312,,2.26268548231783,1.09325783602347,2.2881270848243,0.726204615750859,1.24083540145948,1.27369611921415,2.19708052201746,0.108282569360682
GRC,2015,,1.79326360572755,5.23381771130477,-0.395922907086174,-1.0937203801235,,8.17710440598204,-1.67805656487762,-1.2978671495224,0.383129843771812,-1.93381880461466,-1.9510553326796,0.750959436074638,2.10604453870626
GRC,2016,,-3.00949762572358,-0.39508885069894,0.609161590321008,0.0133331111150028,,2.12979751670126,-0.890608213564633,-0.847983212286294,0.339036710271856,-1.95582913375799,-1.86461637579809,0.454021931260144,1.73926289041674
GRC,2017,,2.37910340853321,8.40501600853788,0.288241725473128,1.13816260894167,,7.14855886308921,-0.118328611885033,0.295549198631122,2.56773890898225,-1.77129685182888,-1.64603007142031,1.19568607136897,2.1539257252911
GRC,2018,,5.40126096839644,9.23385396412849,0.331185992732415,0.774401898109119,,8.25074971019589,0.50096152088048,0.0739758683287732,2.26468345457816,-1.60301201089669,-1.76849393883539,2.1372402492546,2.00591581948756
GRC,2019,,2.50819238904951,4.84010761135536,0.824820342276098,0.517478172721752,,2.81988718123316,0.837078114594306,0.0660923757271803,2.6141783164055,-1.80101877624065,-1.77177419102155,1.96870073913379,2.1708889280746
GRC,2020,,-14.2327627213341,-21.517986219663,-1.1756733587515,-1.26222988524539,,-7.295543373361,1.08599687497727,-1.1602108783102,-6.19662974937552,-1.72713623773902,-1.70180397670069,-3.25261673185994,-0.910886532302911
GRC,2021,,13.3372891996209,24.3717207712782,-1.08639078674551,0.574111445162785,,17.3732526155434,1.44336014350144,0.976715358994014,5.09004957190903,-1.34020707672586,-1.04203290537298,7.479531577659,1.35663415389379
GRC,2022,,-1.65321301457818,6.60696409332037,4.59458105038104,9.29960197212259,,10.9643430289568,1.8297068026265,5.83543127212268,8.60892297598265,-0.668122667891268,-0.435964725138248,7.81893630423613,5.41373099370541
GRC,2023,,0.868088482885483,1.86746929890386,5.32304817224431,4.15489633033617,,0.878526382161326,2.23705777686526,4.64400560313177,1.78254655924111,-0.195949006914859,-0.158564721908022,1.69480385770187,1.27637735849056
GRC,2024,,-0.720660514596219,0.654767806748353,3.65668465821757,2.96427716076425,,5.96148156536864,2.19510626213984,3.20332889762474,1.78226761711035,0.0120596767643661,0.175368186758817,3.4316113263107,2.26670801503549
HUN,2015,1.7713775965334,2.64087295599226,7.36277208442657,,,-0.0616446800641484,5.67120981207104,2.1738330855282,0.47662490091254,3.89592349090411,1.68532659294191,1.81649921620726,1.95597099216438,2.69498500155383
HUN,2016,1.46506386175815,-0.247508325181713,3.8022196982721,,,0.394769306686314,3.44619905620075,2.3776679297378,0.947243102063595,4.84350183275862,1.338398826898,1.0424536036269,1.92268700663871,3.32540034310057
HUN,2017,1.81044057756375,0.519049337952652,6.47972932888948,,,2.34824281150179,8.41891185578223,2.82013491215392,3.28232243730437,5.50104547074392,1.65802100875791,2.02104147748244,5.46784330057345,1.55607336733904
HUN,2018,2.04007418451596,0.318126280719895,4.99049275624547,,,2.85024792594638,6.98382483889186,3.24974502670752,3.49597323736317,5.03186255945725,2.53633084439521,2.9048475197223,7.40089278350598,0.977229329217778
HUN,2019,3.41530054644809,2.4642101404711,5.45703985329797,,,3.33858635381984,8.18635883944988,3.57757603116607,4.47463542595315,5.18264885220694,3.4685224912824,3.57495898002126,7.3397541556395,0.589433633223521
HUN,2020,3.30825340302083,2.5325838672248,-6.14189449627582,,,3.32674385766741,-3.88595315773183,3.30931060174922,2.85346614046003,-0.717148414729991,2.97303357766589,2.69494769924442,-2.53667602885527,-1.20034713520084
HUN,2021,4.54772891532816,-2.3848309148626,8.27219282404118,,,5.11096534382841,7.36365749262328,3.29564733815774,6.095258560506,4.88592429441192,2.78050658614117,2.88909636829902,6.35976961857453,0.952261942569734
HUN,2022,10.236639191704,2.95310888816977,10.6598384513184,,,14.6081439492441,10.7215687079035,3.32697268270738,15.1915679015132,6.49368298493721,2.90646722724254,2.72636848622885,4.198391598219,1.32417702107796
HUN,2023,13.7578388824306,2.19683780916976,1.53647339825365,,,17.1249659694175,-3.77049295578487,3.02077873401076,14.95096438854,-1.44769985082027,2.20879934982872,1.96539835643337,-5.21927745936328,0.542681773224757
HUN,2024,5.82704859818175,-2.7790148259605,-1.83761460666757,,,3.80070910635285,-3.73280086028684,2.50766671250321,3.95140831953806,4.07229974693604,1.4450412600099,1.10847389817704,-0.846340758438956,0.189044833319898
IRL,2015,,31.8798845952939,37.8767176526225,1.59173651680642,-0.0333222259247776,,35.0392637624681,19.991486509103,0.973527623547454,2.80159023435387,,,16.6331469573955,3.38475852790665
IRL,2016,,2.59387542449348,5.33975787225482,0.666722226852414,-0.208333333333414,,17.189184791347,0.915288086896794,0.801025511427611,3.96055432604379,,,14.8125799981709,3.72879294618426
IRL,2017,,8.49644850506981,13.7659252475512,0.165576620580978,0.258872651356967,,4.94837270300796,10.5152714479017,1.08014543153627,2.9598702084246,,,2.86425497781052,3.14921855764383
IRL,2018,,1.04040967158353,5.00123321346172,0.289280105793893,0.716308512410635,,-1.59106182291637,6.23767407119043,1.48467436760291,4.91675102948469,,,-1.83327874387555,2.99169101015038
IRL,2019,,9.16098433336853,10.9043991299833,0.931267512774454,0.876612636453814,,40.7291434660013,6.97804298212456,1.70720433421279,2.66600469028461,,,35.5465722755194,3.133242834597
IRL,2020,,24.5448660740209,13.7136754874488,-0.0571568547403558,-0.459091654369729,,-0.101239788990128,16.7429537133412,0.0187784847027359,-10.4612955871556,,,-12.1723558645533,-2.48373426932626
IRL,2021,,2.65585404437527,13.7901238986959,1.74019607843135,2.421347389228,,-8.54440866101336,11.5081895257734,2.7946032106927,8.70734392817968,,,-16.6442218865402,6.5381281069277
IRL,2022,,6.02344471161607,13.5760675302567,4.55311973018547,8.06529430685045,,16.3553119618189,3.6082986241086,7.48639980418987,10.9475716093787,,,7.7771413271666,6.92382963382603
IRL,2023,,-5.49168261024784,-5.99477050119043,4.44700460674201,5.20127985464001,,1.29553118073471,-4.56697986769611,8.5542644729141,4.32599303848377,,,5.72199533761579,3.4429277409038
IRL,2024,,6.63964386397669,9.13892489959223,2.42507551192857,1.52311382132326,,6.01617529879414,0.0341668366270795,3.7616481707128,3.65478572346112,,,-7.70015718896573,2.3515012637245
ISL,2015,2.09405843407623,2.83758393575111,8.94779485212844,,,1.6330584821001,13.5418965069832,2.42062681058772,0.740587124691388,4.48601235321159,1.06519154914726,1.46333922126992,6.26895037592698,3.94869577748955
ISL,2016,2.16239296198899,9.11954088330872,10.9512643248889,,,1.696930239306,14.6029663005277,3.08033439035272,1.0033116937756,6.73371766420885,2.0722431122396,2.3877379823787,7.67620626238154,4.15915707749896
ISL,2017,2.42625375179911,-0.630211391835488,5.0796967166783,,,1.76041279085537,11.8305898992822,3.57381892021235,-0.957826845633349,7.96518843517977,2.70985922890148,2.89924989574747,7.556629673361,0.998269665912417
ISL,2018,2.52666656113131,-3.56413290786683,0.422232509091046,,,2.68291508467797,-0.907562927171213,3.65352646137787,3.08109712701342,4.82996634130136,2.9266645005641,2.8192270119681,4.49710042246943,1.81866104375329
ISL,2019,2.93251641133182,-8.06137099461431,-5.34923453612761,,,3.01397679587028,-9.08832235410475,3.17967466788193,4.34378277746248,1.74532208673413,2.35900153973911,2.30115577829612,0.362916449478064,0.944861506601086
ISL,2020,2.88711747848429,-24.0058542862698,-30.6876614868894,,,2.84791869076304,-20.6353741968065,2.7765478986221,3.45119610030747,-3.10644703959612,1.95928846922652,1.62361496781709,-0.894032764120624,-2.9747403513271
ISL,2021,4.37728798584317,5.53820547258636,14.7635139116843,,,4.44424340451155,19.9048605759998,2.78482854680148,3.64554796399645,6.94659449780116,2.02748718928494,2.37753819272697,7.10903855503074,3.56812475221356
ISL,2022,7.7942958434636,14.1220471119378,22.1210151605742,,,8.30875409704623,19.9698068780908,3.30203014486786,6.83586249872798,8.29803116831071,2.91405590706415,3.26574947525765,8.2921372413654,6.89039173152992
ISL,2023,8.42457331001661,6.56707631751655,6.32259661683402,,,8.73630594556708,-1.09185636946572,3.53528042652093,9.08701893227727,0.537703997609029,3.29442169155597,3.1223252486103,1.98166010568664,4.72722932008882
ISL,2024,6.19703590233733,-0.893265297736264,0.691770816214415,,,5.96144078481858,2.22673812757407,3.25741645050272,5.11466222877152,1.11106868595564,3.10756469080272,3.09147416617546,1.53646549499531,5.22255422214394
ISR,2015,0.419006864580581,-4.38988526279233,-1.49269361491571,,,-0.601291007162274,0.338600656120533,3.55058042606834,-0.572160250966789,3.77439570457773,2.9559362669266,2.84349666061794,2.72269565511461,2.48878293440579
ISR,2016,0.035511363636104,-0.161407794589877,2.41113022202011,,,-0.551552352993298,10.2908556117191,3.55223725739859,-0.815868661339465,6.27814851861149,3.15194809463678,3.39373021884296,6.78876154634763,2.55673862707118
ISR,2017,-0.0088746893857631,-1.1082618908176,4.82995652734039,,,0.259414974505717,4.52989417024533,3.64819915326198,0.134639832599134,3.57738808089023,3.38604265929554,3.37750515535141,4.28635589344177,2.34892405800436
ISR,2018,0.603532439869454,1.33815758811676,5.76841949515017,,,0.794075660242697,7.33514009352885,3.82798962471497,0.75127667783498,3.57153171979115,3.6179081368419,3.6571105779279,4.53638480009742,2.11769670746064
ISR,2019,0.714600794000503,1.74266436833479,2.89967139189488,,,0.849783128263553,3.82080722141251,3.94061730183066,0.670910283122154,4.02388035609887,3.60307215034993,3.6275162428158,4.09257767455971,1.54029138808518
ISR,2020,-0.148913805186126,5.85296107573053,-2.43125251541191,,,-0.614412358464705,-7.93504766707369,3.883518575659,-0.376791075529908,-7.3790950741376,3.22696185965722,3.06862615491289,-2.94116294331624,-1.32823139020098
ISR,2021,1.26326870778129,3.230500654224,14.7203154025424,,,1.51020047690456,21.1190326754389,4.036655908131,1.40487324701765,11.3049361541301,3.54336931025313,3.85713072852556,10.8404457614172,1.15156289586029
ISR,2022,3.95044615784511,2.46514758941028,8.30152805001774,,,4.39359665912646,12.1037571084242,4.22790743307401,4.1863042388446,7.43464124544558,4.24183219722855,4.39706564888371,7.218580768227,5.77875395533324
ISR,2023,4.16437988126309,-2.10435836135677,-0.920811163528924,,,4.22535211298435,-6.61470913260077,4.26607660230421,4.50038608688368,-0.884870366794232,4.34928421627754,3.88150116349424,0.452002304523859,3.26394065963949
ISR,2024,2.601007755982,-9.1645163300891,-6.01521190724654,,,3.14387744163606,-1.38871244198197,3.68628880520346,2.97233724567766,4.01910458697836,2.96910822526988,2.90933196024025,2.92957423508166,1.08534581484297
ITA,2015,,0.491624403948393,3.82233173285918,0.721718697549463,0.10845986984809,,6.16398844884775,-0.469558463453225,0.147625571143976,1.86745474112757,-0.499433717959207,-0.472985442958873,1.26183865574869,0.933393548331438
ITA,2016,,-0.264464859200388,2.42727502938479,0.541576403932808,-0.0500041670139666,,4.18046268850161,-0.230714222334797,0.521080612929268,0.755274917110683,-0.390939308817437,-0.321518782786498,1.78014765592494,1.42581526615615
ITA,2017,,0.639221417734618,5.93780671096833,0.795558133752962,1.32577336779791,,6.22920638742188,0.0303307036119946,1.34615743635713,1.20318611764371,-0.248842041828325,-0.198270790630843,1.64512650212799,1.28165188920416
ITA,2018,,-2.26056074118077,1.55696205108578,0.600180876428738,1.24259381171836,,2.3933475692442,0.255554172447987,1.33198716224432,0.538850796407559,-0.117125981049412,-0.0954376667740178,0.891645587352329,0.968005194765908
ITA,2019,,-0.800942295027667,1.46962052282372,0.523046747302445,0.633991709339753,,-1.00900078066421,0.397156946158702,0.894684330419807,-0.0159959885132395,-0.064044629056923,-0.0545598350729932,-0.335352175874363,0.64483278598972
ITA,2020,,-6.10365104790017,-14.4111940196648,0.471544715447806,-0.145384056216216,,-12.9849683979972,0.425249161119424,0.260463535020762,-10.5965811223985,-0.352196225670127,-0.401729757993138,-8.35851490106178,-3.13518125054544
ITA,2021,,3.82663128270102,14.1824972029199,0.784916653179991,1.941276389226,,15.9933781239753,0.79775263934809,1.48213263938825,5.82105175783899,0.190632506836621,0.488832740862136,9.07827565029343,0.812193525616522
ITA,2022,,3.16572967050152,10.4814468305787,3.29185066238414,8.73601523446808,,13.8477451956742,1.16512476685018,6.8463577525455,4.98501339825474,0.745230130359971,0.843100286374408,5.75130199461135,2.46997998503072
ITA,2023,,0.579964257298514,1.13747109290806,4.51612903215707,5.90338587019951,,-0.0472365360500504,1.40272753545418,5.06930403760123,1.00733574140941,1.09663825670816,1.25520510046273,0.399925853156574,1.96860242512302
ITA,2024,,-1.91132448545957,-0.136665588323766,2.30607262010858,1.21232135460737,,-3.90749668040888,1.38557897050738,1.4049990203133,-0.14606857578282,1.26131508022868,1.23741912022503,-0.750751483794701,1.65001849370913
JPN,2015,1.08149535893712,0.850271235307872,3.2112347560136,,,0.786660966224872,0.439859875731031,0.823063613331655,0.574517044277798,-0.21674885365529,0.303851521577513,0.344739299024553,1.06181311215076,0.48525276306313
JPN,2016,0.379106992418016,-0.895199889180134,1.61839101043122,,,-0.118774921523595,-1.17536455723655,0.943420155977265,-0.337701219228052,-0.426674362779522,0.348532690719765,0.353797718183515,0.258769152632212,1.06734699190389
JPN,2017,-0.0251783466223969,0.0723119335387139,6.61896055644542,,,0.484158668138733,3.30678731896386,1.02532820118003,0.380219880423084,1.05236347522596,0.372582197114326,0.38067216218812,1.12599696015293,1.1127424464879
JPN,2018,0.201477501679804,-1.26433689660196,3.75959970012927,,,0.989010989011376,3.81366308780532,1.09314312738645,0.707351788480182,0.2308159305055,0.372930014961597,0.357175047699414,0.628671366404561,2.13221245701185
JPN,2019,0.444034852545983,-1.53487011081539,-1.4583957551875,,,0.451996317067156,0.988208367896576,1.01335027884393,0.453919911721599,-0.62367451816732,0.355049081249575,0.334748878487503,0.0457593525432003,1.00768233063948
JPN,2020,0.108432730002903,-5.51649308466342,-11.6373881307185,,,0.0083326389467686,-6.76309198048328,0.743250130566011,0.323284233800223,-4.44246561130871,0.196737705982613,0.113748049831628,-3.32702664580009,-0.579069537732067
JPN,2021,-0.733211131478384,0.245088162211616,11.9066519877995,,,-0.258290284953148,5.20638903813484,0.610355078245533,0.58069171756398,0.800339065384918,0.0991930161569456,0.10709368875672,1.67635424605547,0.0322889112428015
JPN,2022,0.318952492866245,2.82250316067618,5.54555990304272,,,2.50605630273176,8.24287902985361,0.424613339717368,2.93442884225729,2.16802645142093,0.064578619449378,0.0615807387392238,1.68069548916849,0.152702081962531
JPN,2023,2.71921017403531,1.42225652634416,2.9252511618859,,,3.25156873930423,-1.46359910838633,0.355276909308699,2.99344020356209,0.664552631534491,0.115804742288532,0.12809413369412,0.639418461464317,0.361959539865083
JPN,2024,1.93346432953889,-3.55438608282148,0.768654926170825,,,2.59155643251781,2.12008591176074,0.150636225976513,2.3094342790546,-0.128052945308099,0.119452722020938,0.134619650835617,0.0798215481979696,0.418488621769086
KOR,2015,2.42542013676615,-1.69402852661409,-0.0042644666023221,,,0.70633177245557,1.94249766046606,3.13505578460021,0.957674074112035,2.57903630064678,3.6559326035637,3.70989096860573,3.97578452859236,1.08901004732616
KOR,2016,1.87508209930913,0.0284671463967925,2.45131693545964,,,0.971685739912104,5.42848849440999,2.99230316460248,1.32883718128157,2.78437810608995,3.80227869924327,3.92645332078966,4.29203954521279,0.883895417221893
KOR,2017,1.53595727115543,-3.87603287116922,2.49114602654718,,,1.94433230786382,7.92182571914832,2.99654348886048,1.96980864758903,2.86313059639913,4.27085286493394,4.37445455765607,5.35996074742093,1.19437006539803
KOR,2018,1.16737619479852,-1.56519764532074,3.79724008434624,,,1.4758393500264,1.63699642795051,2.85480424213702,1.40780059166998,3.27965695530415,4.07604012654481,3.79746004086732,2.44288177986066,0.366941124159567
KOR,2019,0.736555317048129,-0.377524954784604,-0.167012692385967,,,0.383000303607957,-2.01926545448806,2.57680852261684,0.70968607692042,2.37237305157535,3.40648659088727,3.29855951661422,1.76396227506783,1.11910506390213
KOR,2020,0.355842124850057,4.69814533455383,-1.66417127000533,,,0.537288023411818,-3.26037326918451,2.43604350734658,0.931990476272446,-4.64134203370976,3.26999399892863,3.23165134114845,-1.2428183461205,-0.791988801921207
KOR,2021,1.372488562595,-0.360565545094516,10.790924272145,,,2.49833333333301,10.1869923066363,2.34655150144839,2.53642353487,3.73852744876474,3.29021900683649,3.29092587746354,4.21544632433373,1.3479439565498
KOR,2022,3.60301854531143,2.08312698510893,3.91614378030184,,,5.0895136506288,4.15302400301053,2.24540887161982,4.44426020589579,4.21696648689991,3.07477573345513,3.01309610045254,2.79414630972892,2.99572937903642
KOR,2023,3.42138045425004,1.49747470408577,3.60563054071598,,,3.59745625045908,3.52056736812141,2.23089266215466,3.28463591734791,1.76275943355216,2.95762231514723,2.88245815927009,1.37852466815247,1.16613214740306
KOR,2024,2.16654300378376,2.49034549703026,7.15214836888191,,,2.31123464198475,2.61408650074472,2.07907904866923,2.02747787517613,1.22679557727147,2.74761975925624,2.66942217479944,0.439864103336191,0.597038360837033
LTU,2015,,4.63728400294185,2.42251078250457,1.88314003837598,-0.677051432733563,,9.50237433298619,2.41208251125765,-1.02218752452207,4.1825144879933,3.95385408759041,3.88425784933369,7.9991243829917,1.20543583328595
LTU,2016,,2.98293232318349,4.92767936634036,1.72750000000028,0.678333333333129,,4.04429018624155,2.70139535129609,1.11200670751433,3.78621943089803,3.76229915748593,3.81399034822348,2.25061947610882,1.98325748637563
LTU,2017,,6.00171640186146,13.5311598255073,2.63858510890981,3.71811213932162,,11.1968999840847,3.29935030044521,3.79029428383305,3.10615622530884,3.98857783331904,4.18456219888073,2.99242735645956,-0.484795063904798
LTU,2018,,2.55452056924642,6.84003471775995,1.87957922965188,2.53140312514991,,5.94009070282249,3.34749770263046,2.56621437862283,3.55144356057014,4.4823118394719,4.59745026828878,4.16727176192897,1.46885149099498
LTU,2019,,6.89373824467509,10.0413853320297,2.31885874546644,2.24240726038674,,6.09650004087891,2.47991474410206,2.17838728621322,2.8191042155466,4.70141685255462,4.71951573417374,1.60373976874273,0.269149632647128
LTU,2020,,8.79777771071338,0.068054687833154,2.6001270969071,1.06197519774059,,-4.33683063812438,2.85190238587907,1.19328160807302,-3.18270503130874,4.45613077584437,4.4287753782216,-3.27167634525043,-1.46909460243761
LTU,2021,,4.08428064631062,16.5849071045149,3.4252453266671,4.62509604230381,,19.1743326596573,3.47414907658313,4.63907688857755,8.06150455123756,4.97133977305879,5.1087851246717,7.61170035023518,0.77311048116924
LTU,2022,,7.56487685956809,12.3878724765686,10.463580937263,18.857546042306,,12.7018165803997,3.60955746970342,18.5510121510675,1.99090221819641,5.06099051781912,5.10645928089266,2.92450501419589,3.8121506594089
LTU,2023,,-4.80993720818205,-3.39657808374253,9.55276719880656,8.68517015404949,,-5.34085431788951,3.7339271235472,8.97044446937124,-0.342804016985156,5.27769345775367,5.48302395859696,-0.83249981595705,1.42522830016928
LTU,2024,,2.51991678014899,3.83839462650673,3.31154363246195,0.932230219286552,,2.14909449274985,3.42666165205647,1.55926901890473,3.12969616305584,5.02773771310625,4.63167511933597,0.6214139284358,1.30938153395373
LUX,2015,,0.184118703502961,5.17050386876053,1.67597292007353,0.0583668942975777,,5.70864967324739,2.15412092423917,0.864148986909754,3.06043211545611,2.8755208526953,2.46323124951658,2.17735052572509,2.08480144634203
LUX,2016,,1.49431155940984,5.29084097036805,1.007508395903,0.0383330138910054,,3.71826207681247,2.07123613822699,0.743603435678153,3.36913122433215,2.29909625485536,2.43632466079286,1.11113332335007,2.3191785507432
LUX,2017,,-5.32762699605324,-0.230853634745699,1.36212131212497,2.10917390688728,,0.737887077881282,2.18618835194891,2.21236243042176,2.97569327423697,2.75052004864203,2.59365903128517,4.62376511251179,3.04171147174353
LUX,2018,,-0.23607609485704,3.61653905386034,0.88394012648692,2.01584284420618,,3.70524645958062,1.84736650529717,1.86578281869591,2.63303759644411,1.99596689619992,1.86314360625607,0.276446348087049,2.83096835251376
LUX,2019,,2.83535125335223,6.00963737938744,1.81693493081522,1.64974010395922,,7.45151299576952,1.91476531065848,1.31566177965267,2.5554000802928,2.23874875319778,2.57432031440658,4.88739746200656,2.64563187641589
LUX,2020,,10.2798161746327,0.546818791691791,1.23220044850564,0.0039335079813298,,-0.430669296267723,1.90010708924983,1.57141197411704,-8.4195192742275,2.16336713863343,1.94555877980709,-3.84191202368322,1.44242813600638
LUX,2021,,0.698121820078441,10.3051009901828,1.5248293568791,3.47393760128298,,12.4347850237929,2.15511033425896,1.25211891337,11.2952492978618,2.64915697223007,2.81053817752893,12.3400141928457,2.00257071350873
LUX,2022,,-7.62067637353699,-0.582263880669956,4.24595219737863,8.15606611218408,,-1.86164567010242,2.24118710875774,5.41400021164348,2.2857659351818,2.26927691190174,2.06985309407131,-0.41044982884479,2.46314833162148
LUX,2023,,-0.87785873751146,-1.38302715415823,3.88293505438048,2.92488507080726,,-0.13602170580549,2.14228555306651,3.64681737410761,4.00200103454186,2.02004914732974,1.86483087240114,2.40246505583389,1.88827641836097
LUX,2024,,0.50828788039334,0.581285342702074,2.60935593361251,2.29873438016942,,-0.0019172464563297,2.06555079163503,1.99055831161999,1.85741544629397,1.47457376873483,1.40647103707254,0.338394155889887,0.862281296217105
