"Country","Quarter","S_mean_tw","theta_pct","F_CP","F_CP_above","F_CP_below_adj_mid","F_DI","F_H","y_t_pct","debt_dR","excess_mortality","vax_rate"
"AUT","Q1.2022",39.2939583333333,3.55060804579614,0,0,0,0,0,-4.09752440305642,1.99109890655041,2.39475279857683,74.18
"AUT","Q2.2022",27.3351648351648,4.03951314987431,0,0,0,0,0,-1.81436386149205,1.152556134126,11.1790210890836,74.49
"AUT","Q3.2022",25,4.93871816595322,0,0,0,0,0,-2.30115242529974,-1.25203754384685,10.5856494407448,74.64
"AUT","Q4.2022",25,8.26867153384519,0,0,0,0,0,-2.83831912699925,-1.75739154010209,17.9665091116457,74.73
"BEL","Q4.2019",0,0,0,0,0,0,0,0.62916119730768,-1.9428031297897,0,0
"BEL","Q1.2020",33.4523809523809,1.3451301469667,1.56844869315239,1.56844869315239,0,0.721857594301236,0.0247312850756207,-2.43524762089809,3.48572570544134,-2.05981003643484,0
"BEL","Q2.2020",68.4065934065934,0.159975152535624,11.7609480485218,0.910808839849076,3.79754872303546,0.0507308411807603,0.00211378504919835,-13.4717436658636,4.20045267527888,28.8537306089785,0
"BEL","Q3.2020",47.6762820512821,0.192204025955156,2.87977847532684,2.57814134880624,0.246678715241447,0.211378504919835,0.935349884270269,-3.97619525122789,-3.1080380493575,4.57093616910029,0
"BEL","Q4.2020",52.3466117216117,1.01907979742042,0,0,0,0,0,-4.85134709730173,1.21690002453352,33.6361411716569,0
"BEL","Q1.2021",57.3031135531135,0.0321499892302855,0,0,0,0,0,-3.74434800488771,2.19926411818268,-6.12661199420639,4.89
"BEL","Q2.2021",52.6327838827839,0.166593797495431,0,0,0,0.443894860331653,0,-2.7166756760687,1.2482917063403,3.58569669745233,35.17
"BEL","Q3.2021",39.41163003663,0.162607072473958,0.0214612596045108,0.0214612596045108,0,0,0,-1.26054908080352,-0.0440570486357643,0.709758523403461,72.74
"BEL","Q4.2021",24.9869734432234,0.867749183922189,0.518342369764419,0.516270860416204,0.00207150934821438,0.274792056395785,0.824376169187355,-0.80453775659491,-1.21100434032535,14.9864278778535,75.77
"BEL","Q1.2022",18.980695970696,2.53318674041193,0,0,0,0,0,-0.695810772518613,0.0669895899710014,-0.758150529149594,78.44
"BEL","Q2.2022",2.06043956043956,2.8080910259425,0,0,0,0,0,-0.0602793806423167,-0.0419112657829999,9.19205340191993,78.57
"BEL","Q3.2022",0,3.77259029559843,0,0,0,0,0,0.216739996606507,-1.30942879625974,7.7732649559966,78.62
"BEL","Q4.2022",0,5.00932471700568,0,0,0,0,0,0.124699647265761,-1.10065824221256,10.8040723382991,78.65
"CAN","Q4.2019",0,0,0,0,0,0,0,-0.266857315933791,0.0681941553345595,0,0
"CAN","Q1.2020",22.6785714285714,0.150196043619186,6.89055583672399,3.36389340060541,1.2343318526415,1.31842918765664,0,-2.77308281479379,2.53749065140909,-3.24481167401597,0
"CAN","Q2.2020",51.1675824175824,0.137702805484823,0.121729536025779,0.121729536025779,0,3.03822511435067,0.0224838294388852,-13.9648420897419,11.6202424843074,11.2141468036365,0
"CAN","Q3.2020",45.8333333333333,0.0546820371948014,0.811935354215804,0.811935354215804,0,0.106602866992089,0.824696446600037,-6.68869612302472,-0.207622877337144,2.25447837172808,0
"CAN","Q4.2020",45.8562271062271,0.207237011720163,0.90056851968724,0.268677421287065,0.631891098400176,1.4757725886527,0.0043405076136844,-5.48181052100265,1.2115384692953,7.17584278728356,0
"CAN","Q1.2021",50.3663003663004,0.0261712447500331,0.0434050761368441,0.0434050761368441,0,0,0,-4.42357619106719,-3.24788872375682,0.620761880997831,1.85
"CAN","Q2.2021",50.904304029304,0.107084925241337,0.440127472027599,0.440127472027599,0,0.109163766484163,0,-5.08374305569427,0.97676084229289,1.04562694855418,30.66
"CAN","Q3.2021",44.9537786172161,0.371450834430886,0.0610275370484027,0.0610275370484027,0,0.097965256840857,0.857293658778807,-3.72762578178272,1.36572353406789,7.17493266916939,70.34
"CAN","Q4.2021",44.8873843864469,0.442381089783307,0.131777811151459,0.131300355313953,0.000477455837505285,0.324843589808141,0,-2.56664686352219,-0.143747370760479,7.8957217753284,76.55
"CAN","Q1.2022",43.8792857142857,2.88039226288409,0,0,0,0,0,-2.12168137151852,0.760131173293161,8.13433656113779,81.11
"CAN","Q2.2022",12.4555299908425,2.36748000652004,0,0,0,0,0,-1.57658166343608,-2.07155642518943,5.01485889280875,81.79
"CAN","Q3.2022",7.79841117216117,4.35047784088967,0,0,0,0,0,-1.35027462210264,0.637721118684752,10.712901291386,82.13
"CAN","Q4.2022",0.767428784013605,6.2110784169579,0,0,0,0,0,-1.85500741764109,0.371618772091416,15.210070413419,82.52
"CHE","Q4.2019",0,0,0,0,0,0,0,-0.514773969558783,0.0194899280304348,0,0
"CHE","Q1.2020",35.922619047619,0.466807719022362,4.30059477070062,1.33116706974779,1.05962269322909,0,0,-2.1235489562737,0.215840553390276,-3.15088155146351,0
"CHE","Q2.2020",55.5517399267399,0.0173333851706692,5.36407219482667,2.21904008634597,1.10076123796824,0,0.0414026651894957,-8.81269817015487,1.2079113037298,7.50727594031909,0
"CHE","Q3.2020",29.9278846153846,0.0526418774221228,0.117069605018574,0,0.10593371576071,0.180886816534797,0.671008711691827,-3.74685952125627,-0.574946702033984,0.313553502693762,0
"CHE","Q4.2020",39.0396062271062,1.27846661253088,0.26768964562174,0.259123576961844,0.00856606865989567,0,0,-3.37479367431213,0.345057669207929,43.0677790899062,0
"CHE","Q1.2021",55.2083333333333,0.057890350303876,1.0836076854768,1.07075858248696,0.00449718604644522,0,0,-3.15267933276602,-0.104508587869521,2.31270554152128,0
"CHE","Q2.2021",46.1423992673993,0.0440870741590708,0.0042116504244487,0.0042116504244487,0,0,0,-0.977519444779599,-0.808242194345315,-0.131138467025536,0
"CHE","Q3.2021",38.4615384615385,0.274696596045209,0,0,0,0,0,0.657192547555303,0.584478583454121,4.07359909388773,0
"CHE","Q4.2021",43.9903846153846,0.79184253133416,0.0285535621996522,0.0285535621996522,0,0,0,0.878208979677395,0.702928781885717,14.3915761869268,0
"CHE","Q1.2022",28.9377289377289,2.03233508687514,0,0,0,0,0,0.624573845474765,-0.786771161713066,2.870461005574,0
"CHE","Q2.2022",0.183150183150183,2.695650631505,0,0,0,0,0,1.06669253918897,-0.145190121810661,7.82457942250331,0
"CHE","Q3.2022",0,4.30473986006304,0,0,0,0,0,1.102879365943,0.483315722251156,11.3057494265117,0
"CHE","Q4.2022",0,6.11302534888546,0,0,0,0,0,0.745602318732979,1.00219432742219,15.7858660880807,0
"CHL","Q4.2019",0,0,0,0,0,0,0,-3.60198698000457,-1.28847721537299,0,0
"CHL","Q1.2020",21.9940476190476,0.0437278786552242,1.09056920061099,1.09056920061099,0,0.21625928516176,0.178341968921836,-2.27888190729147,0.233867253687134,1.81646403330724,0
"CHL","Q2.2020",66.025641025641,0.408722026857075,10.7211881710246,0.110643559035456,4.7079161329863,1.60383386063193,0.202368763220763,-15.0920189076078,2.51594851452317,25.0520575802583,0
"CHL","Q3.2020",64.9038461538462,0.14527232615413,0.221687128023805,0.0252086876861888,0.0687674541181657,0.778356898260557,0,-11.276403160005,-0.411854800638679,10.1419225027039,0
