"Country","isoyr","isowk","date","S_panelw_mean","S_panelw_max","theta_hat","theta_hat_l2","theta_hat_l4","theta_predicted","theta_hat_ifr_lo","theta_hat_ifr_hi","p_proj","excess","excess_pm","cases_w","deaths_w","cases_pm","deaths_confirmed_pm","wave","wave_label","wave_coarse","n_days","pop","pop_th","S_daily_mean","S_daily_max","S_daily_sd","n_obs_daily"
"AUS",2020,9,2020-03-01,0.09375,0.09375,0.000595704517965663,0.000228917394402736,0.00072577109904852,0.0010019005361535,0.000446778388474247,0.000670167582711371,4.84363513985419,142.800048828125,5.57205423886175,12,1,0.468239691898283,0.0390199743248569,"W1","Wave 1 (Original, spring 2020)","Wave1",7,25627900,25627.9,0.09375,0.09375,0,7
"AUS",2020,10,2020-03-08,0.09375,0.09375,0.00072577109904852,0.000595704517965663,0.000975499358121422,0.00122065626721223,0.00054432832428639,0.000816492486429584,0.415184555625003,12.39990234375,0.483843871083858,49,2,1.91197874191799,0.0780399486497138,"W1","Wave 1 (Original, spring 2020)","Wave1",7,25627900,25627.9,0.09375,0.09375,0,7
"AUS",2020,11,2020-03-15,0.09375,0.09375,0.000975499358121422,0.00072577109904852,0.000436157025291663,0.00164066798294047,0.000731624518591067,0.0010974367778866,1.80562375041985,52.800048828125,2.06025654962463,221,0,8.62341432579337,0,"W1","Wave 1 (Original, spring 2020)","Wave1",7,25627900,25627.9,0.09375,0.09375,0,7
"AUS",2020,12,2020-03-22,0.3125,0.375,0.000436157025291663,0.000975499358121422,0.000181226314672356,0.000613345816816402,0.000327117768968748,0.000490676653453121,4.64251580652937,137.39990234375,5.36134066169097,1252,4,48.8530078547208,0.156079897299428,"W1","Wave 1 (Original, spring 2020)","Wave1",7,25627900,25627.9,0.3125,0.375,0.0721687836487032,7
"AUS",2020,13,2020-03-29,0.55952380952381,0.583333333333333,0.000181226314672356,0.000436157025291663,5.63621851359044e-05,0.00019844281456623,0.000135919736004267,0.0002038796040064,5.62386269071076,167.39990234375,6.53193989143668,2435,9,95.0136374810265,0.351179768923712,"W1","Wave 1 (Original, spring 2020)","Wave1",7,25627900,25627.9,0.55952380952381,0.583333333333333,0.0629940788348712,7
"AUS",2020,14,2020-04-05,0.583333333333333,0.583333333333333,5.63621851359044e-05,0.000181226314672356,0,6.00257271697382e-05,4.22716388519283e-05,6.34074582778925e-05,7.51503006012024,225,8.7794942230928,1703,19,66.4510162752313,0.741379512172281,"W1","Wave 1 (Original, spring 2020)","Wave1",7,25627900,25627.9,0.583333333333333,0.583333333333333,0,7
"AUS",2020,15,2020-04-12,0.583333333333333,0.583333333333333,0,5.63621851359044e-05,0,0,0,0,3.30986710826288,100.60009765625,3.92541322762497,628,25,24.5045438760101,0.975499358121422,"W1","Wave 1 (Original, spring 2020)","Wave1",7,25627900,25627.9,0.583333333333333,0.583333333333333,0,7
"AUS",2020,16,2020-04-19,0.568452380952381,0.583333333333333,0,0,0,0,0,0,1.37355578006068,41.800048828125,1.6310368320512,295,7,11.5108924258328,0.273139820273998,"W1","Wave 1 (Original, spring 2020)","Wave1",7,25627900,25627.9,0.568452380952381,0.583333333333333,0.0101656257598806,7
"AUS",2020,17,2020-04-26,0.5625,0.5625,0,0,0,0,0,0,0.42847725774555,13,0.50725966622314,104,16,4.05807732978512,0.62431958919771,"W1","Wave 1 (Original, spring 2020)","Wave1",7,25627900,25627.9,0.5625,0.5625,0,7
"AUS",2020,18,2020-05-03,0.5625,0.5625,0,0,0,0,0,0,-1.19955825811341,-36.800048828125,-1.43593696042692,108,12,4.21415722708454,0.468239691898283,"W1","Wave 1 (Original, spring 2020)","Wave1",7,25627900,25627.9,0.5625,0.5625,0,7
"AUS",2020,19,2020-05-10,0.5625,0.5625,0,0,0,0,0,0,-0.803115098254421,-25.60009765625,-0.998915153260704,126,2,4.91651676493197,0.0780399486497138,"W1","Wave 1 (Original, spring 2020)","Wave1",7,25627900,25627.9,0.5625,0.5625,0,7
"AUS",2020,20,2020-05-17,0.544642857142857,0.5625,0,0,0,0,0,0,-1.01681845771833,-32.39990234375,-1.264243357581,106,2,4.13611727843483,0.0780399486497138,"W1","Wave 1 (Original, spring 2020)","Wave1",7,25627900,25627.9,0.544642857142857,0.5625,0.0304968772796416,7
"AUS",2020,21,2020-05-24,0.53125,0.53125,0,0,0,0,0,0,-1.38556654553434,-45.199951171875,-1.76370093421135,60,3,2.34119845949141,0.117059922974571,"W1","Wave 1 (Original, spring 2020)","Wave1",7,25627900,25627.9,0.53125,0.53125,0,7
"AUS",2020,22,2020-05-31,0.501488095238095,0.510416666666667,0,0,0,0,0,0,-3.08611712243133,-101.199951171875,-3.94881949640333,88,1,3.43375774058741,0.0390199743248569,"W1","Wave 1 (Original, spring 2020)","Wave1",7,25627900,25627.9,0.501488095238095,0.510416666666667,0.0111358850796844,7
"AUS",2020,23,2020-06-07,0.520833333333333,0.520833333333333,0,0,0,0,0,0,-7.02257119911814,-235.199951171875,-9.17749605593416,63,0,2.45825838246598,0,"W1","Wave 1 (Original, spring 2020)","Wave1",7,25627900,25627.9,0.520833333333333,0.520833333333333,0,7
"AUS",2020,24,2020-06-14,0.460565476190476,0.520833333333333,0,0,0,0,0,0,-5.07096790149016,-167.199951171875,-6.52413780184389,70,0,2.73139820273998,0,"W1","Wave 1 (Original, spring 2020)","Wave1",7,25627900,25627.9,0.460565476190476,0.520833333333333,0.0751672242878694,7
"AUS",2020,25,2020-06-21,0.380208333333333,0.380208333333333,0,0,0,0,0,0,-7.83382703078303,-260.60009765625,-10.1686091196021,139,0,5.42377643115511,0,"W1_summer","Summer lull 2020 (Original)","Wave1",7,25627900,25627.9,0.380208333333333,0.380208333333333,0,7
"AUS",2020,26,2020-06-28,0.380208333333333,0.380208333333333,0,0,0,0,0,0,-9.52662721893491,-322,-12.5644317326039,290,2,11.3157925542085,0.0780399486497138,"W1_summer","Summer lull 2020 (Original)","Wave1",7,25627900,25627.9,0.380208333333333,0.380208333333333,0,7
"AUS",2020,27,2020-07-05,0.447172619047619,0.473958333333333,0,0,0,0,0,0,-6.84289943815742,-236.60009765625,-9.23212973580551,819,2,31.9573589720578,0.0780399486497138,"W1_summer","Summer lull 2020 (Original)","Wave1",7,25627900,25627.9,0.447172619047619,0.473958333333333,0.0457453159194625,7
"AUS",2020,28,2020-07-12,0.5,0.510416666666667,0,0,0,0,0,0,-6.91319394884999,-237.800048828125,-9.27895179972315,1397,2,54.5109041318251,0.0780399486497138,"W1_summer","Summer lull 2020 (Original)","Wave1",7,25627900,25627.9,0.5,0.510416666666667,0.017789845079791,7
"AUS",2020,29,2020-07-19,0.477678571428571,0.489583333333333,0,0,0,0,0,0,-9.07543959160522,-320,-12.4863917839542,2089,15,81.512726364626,0.585299614872853,"W1_summer","Summer lull 2020 (Original)","Wave1",7,25627900,25627.9,0.477678571428571,0.489583333333333,0.0111358850796843,7
"AUS",2020,30,2020-07-26,0.46875,0.46875,0,0,0,0,0,0,-5.96628015084319,-211.60009765625,-8.25663037768409,2866,38,111.83124641504,1.48275902434456,"W1_summer","Summer lull 2020 (Original)","Wave1",7,25627900,25627.9,0.46875,0.46875,0,7
"AUS",2020,31,2020-08-02,0.47172619047619,0.489583333333333,0,0,0,0,0,0,-4.21401511851199,-147.60009765625,-5.75935202089325,3383,60,132.004573140991,2.34119845949141,"W1_summer","Summer lull 2020 (Original)","Wave1",7,25627900,25627.9,0.47172619047619,0.489583333333333,0.00787425985435888,7
"AUS",2020,32,2020-08-09,0.510416666666667,0.510416666666667,0,0,0,0,0,0,-3.51872871736663,-124,-4.83847681628226,3079,92,120.142500946234,3.58983763788683,"W1_summer","Summer lull 2020 (Original)","Wave1",7,25627900,25627.9,0.510416666666667,0.510416666666667,0,7
"AUS",2020,33,2020-08-16,0.510416666666667,0.510416666666667,0,0,0,0,0,0,-2.61448619686931,-93.39990234375,-3.64446179139727,2161,108,84.3221645160157,4.21415722708454,"W1_summer","Summer lull 2020 (Original)","Wave1",7,25627900,25627.9,0.510416666666667,0.510416666666667,0,7
"AUS",2020,34,2020-08-23,0.510416666666667,0.510416666666667,0,0,0,0,0,0,-7.86179519219706,-282.60009765625,-11.0270485547489,1357,96,52.9501051588308,3.74591753518626,"W1_summer","Summer lull 2020 (Original)","Wave1",7,25627900,25627.9,0.510416666666667,0.510416666666667,0,7
"AUS",2020,35,2020-08-30,0.510416666666667,0.510416666666667,0,0,0,0,0,0,-8.75791123053619,-315.60009765625,-12.3147077074692,831,135,32.4255986639561,5.26769653385568,"W1_summer","Summer lull 2020 (Original)","Wave1",7,25627900,25627.9,0.510416666666667,0.510416666666667,0,7
"AUS",2020,36,2020-09-06,0.510416666666667,0.510416666666667,0,0,0,0,0,0,-6.85775924240218,-242.60009765625,-9.46624958175465,575,110,22.4364852367927,4.29219717573426,"W1_summer","Summer lull 2020 (Original)","Wave1",7,25627900,25627.9,0.510416666666667,0.510416666666667,0,7
"AUS",2020,37,2020-09-13,0.510416666666667,0.510416666666667,0,0,0,0,0,0,-6.19750941210542,-214,-8.35027450551937,371,54,14.4764104745219,2.10707861354227,"W1_summer","Summer lull 2020 (Original)","Wave1",7,25627900,25627.9,0.510416666666667,0.510416666666667,0,7
"AUS",2020,38,2020-09-20,0.510416666666667,0.510416666666667,0,0,0,0,0,0,-8.7943082554221,-299.199951171875,-11.674774412725,220,35,8.58439435146852,1.36569910136999,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.510416666666667,0.510416666666667,0,7
"AUS",2020,39,2020-09-27,0.510416666666667,0.510416666666667,0,0,0,0,0,0,-4.11459920755867,-135,-5.26769653385568,132,24,5.15063661088111,0.936479383796565,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.510416666666667,0.510416666666667,0,7
"AUS",2020,40,2020-10-04,0.46875,0.46875,0,0,0,0,0,0,-2.82685656902108,-92.800048828125,-3.6210555226189,104,19,4.05807732978512,0.741379512172281,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.46875,0.46875,0,7
"AUS",2020,41,2020-10-11,0.46875,0.46875,0,0,0,0,0,0,-5.9139756556395,-191.39990234375,-7.46841927523324,137,4,5.34573648250539,0.156079897299428,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.46875,0.46875,0,7
"AUS",2020,42,2020-10-18,0.46875,0.46875,0,0,0.000822020157352924,0,0,0,-5.47591958524028,-174.199951171875,-6.79727762211789,114,7,4.44827707303369,0.273139820273998,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.46875,0.46875,0,7
"AUS",2020,43,2020-10-25,0.46875,0.46875,0.000822020157352924,0,2.0810335427893e-05,0.000828442189832244,0.000616515118014693,0.00123303023602939,-4.78023740776388,-149,-5.81397617440368,126,0,4.91651676493197,0,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.46875,0.46875,0,7
"AUS",2020,44,2020-11-01,0.447916666666667,0.46875,2.0810335427893e-05,0.000822020157352924,0,2.14281422609086e-05,1.56077515709198e-05,3.12155031418396e-05,-2.25854038590432,-70.199951171875,-2.73920029233277,76,2,2.96551804868912,0.0780399486497138,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.447916666666667,0.46875,0.0170103454359943,7
"AUS",2020,45,2020-11-08,0.450892857142857,0.46875,0,2.0810335427893e-05,0.000927375358211493,0,0,0,-0.823743186914662,-25.199951171875,-0.98330144771421,64,0,2.49727835679084,0,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.450892857142857,0.46875,0.00787425985435891,7
"AUS",2020,46,2020-11-15,0.46875,0.46875,0.000927375358211493,0,0,0.000934620478197521,0.00069553151865862,0.00139106303731724,4.19710115038579,126.39990234375,4.93212094411754,84,0,3.27767784328798,0,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.46875,0.46875,0,7
"AUS",2020,47,2020-11-22,0.46875,0.46875,0,0.000927375358211493,0.000339473459080891,0,0,0,0.105199260980609,3.199951171875,0.124862012567358,85,0,3.31669781761284,0,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.46875,0.46875,0,7
"AUS",2020,48,2020-11-29,0.46875,0.46875,0.000339473459080891,0,0.000850635757827244,0.00034212559547996,0.000254605094310668,0.000509210188621336,-1.53027278775782,-46,-1.79491881894342,68,1,2.65335825409027,0.0390199743248569,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.46875,0.46875,0,7
"AUS",2020,49,2020-12-06,0.450892857142857,0.46875,0.000850635757827244,0.000339473459080891,0.000369389407820676,0.00087323077014453,0.000637976818370433,0.00127595363674087,4.80070368786821,142.60009765625,5.56425214926896,70,0,2.73139820273998,0,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.450892857142857,0.46875,0.00787425985435891,7
"AUS",2020,50,2020-12-13,0.447916666666667,0.447916666666667,0.000369389407820676,0.000850635757827244,0.000223713884371785,0.000380355655865352,0.000277042055865507,0.000554084111731014,-1.03309545807173,-31.39990234375,-1.22522338325614,65,0,2.5362983311157,0,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.447916666666667,0.447916666666667,0,7
"AUS",2020,51,2020-12-20,0.47172619047619,0.53125,0.000223713884371785,0.000369389407820676,0,0.000224762543204778,0.000167785413278839,0.000335570826557677,1.74185632412437,52.199951171875,2.03684075448535,161,0,6.28221586630196,0,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.47172619047619,0.53125,0.0406625030395222,7
"AUS",2020,52,2020-12-27,0.53125,0.53125,0,0.000223713884371785,0.00122262586217885,0,0,0,4.45170686140528,130.800048828125,5.10381454696347,139,1,5.42377643115511,0.0390199743248569,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.53125,0.53125,0,7
"AUS",2020,53,2021-01-03,0.53125,0.53125,0.00122262586217885,0,0,0.00115194280452163,0.000916969396634137,0.00183393879326827,1.93315804819447,56.800048828125,2.21633644692406,167,0,6.5163357122511,0,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.53125,0.53125,0,7
"AUS",2021,1,2021-01-10,0.53125,0.53125,0,0.00122262586217885,0.000979401990644636,0,0,0,1.1471987335236,34.39990234375,1.34228330623071,110,0,4.29219717573426,0,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.53125,0.53125,0,7
"AUS",2021,2,2021-01-17,0.447916666666667,0.447916666666667,0.000979401990644636,0,5.20266324331425e-05,0.0010084779872419,0.000734551492983477,0.00146910298596695,-1.30347593582888,-39,-1.52177899866942,107,0,4.17513725275969,0,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.447916666666667,0.447916666666667,0,7
"AUS",2021,3,2021-01-24,0.447916666666667,0.447916666666667,5.20266324331425e-05,0.000979401990644636,0,5.35711730835014e-05,3.90199743248569e-05,7.80399486497138e-05,6.34706279540851,188,7.3357551730731,56,0,2.18511856219199,0,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.447916666666667,0.447916666666667,0,7
"AUS",2021,4,2021-01-31,0.459821428571429,0.53125,0,5.20266324331425e-05,0.000323866104441676,0,0,0,-0.210011221272933,-6.199951171875,-0.241921935541929,41,0,1.59981894731913,0,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.459821428571429,0.53125,0.0314970394174356,7
"AUS",2021,5,2021-02-07,0.539434523809524,0.572916666666667,0.000323866104441676,0,0.000613913627620354,0.000302359370943596,0.000242899578331257,0.000485799156662514,5.1533021724874,150.60009765625,5.87641194386782,39,0,1.52177899866942,0,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.539434523809524,0.572916666666667,0.0417595690488163,7
"AUS",2021,6,2021-02-14,0.486607142857143,0.53125,0.000613913627620354,0.000323866104441676,0.000682849550684996,0.000607198947318256,0.000460435220715265,0.000920870441430531,0.270361608651571,8,0.312159794598855,43,0,1.67785889596885,0,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.486607142857143,0.53125,0.0417595690488163,7
"AUS",2021,7,2021-02-21,0.441964285714286,0.572916666666667,0.000682849550684996,0.000613913627620354,0.000887053447894352,0.000707389456412738,0.000512137163013747,0.00102427432602749,-0.149483674992531,-4.39990234375,-0.171684076485003,30,0,1.17059922974571,0,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.441964285714286,0.572916666666667,0.0860783027617832,7
"AUS",2021,8,2021-02-28,0.370535714285714,0.375,0.000887053447894352,0.000682849550684996,0.000351179768923712,0.000985460939770132,0.000665290085920764,0.00133058017184153,1.65878521211374,49.800048828125,1.94319662665006,48,0,1.87295876759313,0,"W2_wt","Wave 2a (Wildtype, autumn/winter 2020-21)","Wave2",7,25627900,25627.9,0.370535714285714,0.375,0.00762421931991041,7
"AUS",2021,9,2021-03-07,0.359375,0.359375,0.000526769653385568,0.00133058017184153,0.000848684441565638,0.000788508324911522,0.000351179768923712,0.000702359537847424,3.17033514399918,94.39990234375,3.68348176572212,68,0,2.65335825409027,0,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",7,25627900,25627.9,0.359375,0.359375,0,7
"AUS",2021,10,2021-03-14,0.359375,0.359375,0.000848684441565638,0.000526769653385568,0,0.00127037452346856,0.000565789627710425,0.00113157925542085,3.48143236074271,105,4.09709730410997,84,0,3.27767784328798,0,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",7,25627900,25627.9,0.359375,0.359375,0,7
"AUS",2021,11,2021-03-21,0.328125,0.328125,0,0.000848684441565638,0.00186515429641011,0,0,0,4.61808971539466,136.39990234375,5.32232068736611,76,0,2.96551804868912,0,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",7,25627900,25627.9,0.328125,0.328125,0,7
"AUS",2021,12,2021-03-28,0.341517857142857,0.359375,0.00186515429641011,0,0.00171102492150888,0.00283853169484914,0.00124343619760674,0.00248687239521348,1.80662428905989,54,2.10707861354227,70,0,2.73139820273998,0,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",7,25627900,25627.9,0.341517857142857,0.359375,0.0167038276195265,7
"AUS",2021,13,2021-04-04,0.412202380952381,0.510416666666667,0.00171102492150888,0.00186515429641011,0.00208366758158345,0.00243464587789701,0.00114068328100592,0.00228136656201184,2.89421157684631,87,3.39473776626255,81,0,3.16061792031341,0,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",7,25627900,25627.9,0.412202380952381,0.510416666666667,0.0918710519073959,7
"AUS",2021,14,2021-04-11,0.338541666666667,0.338541666666667,0.00208366758158345,0.00171102492150888,0.0026709177188545,0.00317976354897891,0.00138911172105563,0.00277822344211127,-2.09697375112707,-63.39990234375,-2.47386256165156,62,0,2.41923840814113,0,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",7,25627900,25627.9,0.338541666666667,0.338541666666667,5.02429586778808e-17,7
"AUS",2021,15,2021-04-18,0.326636904761905,0.338541666666667,0.0026709177188545,0.00208366758158345,0.0015120240050882,0.00412044702252449,0.00178061181256967,0.00356122362513933,6.2304466934849,191.199951171875,7.46061718564045,114,1,4.44827707303369,0.0390199743248569,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",7,25627900,25627.9,0.326636904761905,0.338541666666667,0.0111358850796844,7
"AUS",2021,16,2021-04-25,0.350446428571429,0.510416666666667,0.0015120240050882,0.0026709177188545,0.0014456895724179,0.00228221123268001,0.00100801600339214,0.00201603200678427,5.70851711153506,175.39990234375,6.84409968603553,147,0,5.73593622575396,0,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",7,25627900,25627.9,0.350446428571429,0.510416666666667,0.109280476918716,7
"AUS",2021,17,2021-05-02,0.383928571428571,0.510416666666667,0.0014456895724179,0.0015120240050882,0.00220852959415081,0.00211432099966118,0.000963793048278601,0.0019275860965572,6.97264818389622,213.60009765625,8.3346703263338,158,0,6.16515594332739,0,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",7,25627900,25627.9,0.383928571428571,0.510416666666667,0.0612368216845588,7
"AUS",2021,18,2021-05-09,0.332589285714286,0.338541666666667,0.00220852959415081,0.0014456895724179,0.000735525563387461,0.00338871259602515,0.00147235306276721,0.00294470612553441,8.84024451584175,273.800048828125,10.683670875418,93,0,3.62885761221169,0,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",7,25627900,25627.9,0.332589285714286,0.338541666666667,0.0101656257598806,7
"AUS",2021,19,2021-05-16,0.290922619047619,0.317708333333333,0.000735525563387461,0.00220852959415081,0.00184759483164588,0.0011714776941869,0.00049035037559164,0.000980700751183281,4.81815355921666,155,6.04809602035282,47,0,1.83393879326827,0,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",7,25627900,25627.9,0.290922619047619,0.317708333333333,0.0118113897815384,7
"AUS",2021,20,2021-05-23,0.270833333333333,0.270833333333333,0.00184759483164588,0.000735525563387461,0.00164273996644038,0.00299464328962603,0.00123172988776392,0.00246345977552784,4.60849396484961,148.199951171875,5.78275828967161,41,0,1.59981894731913,0,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",7,25627900,25627.9,0.270833333333333,0.270833333333333,0,7
"AUS",2021,21,2021-05-30,0.395833333333333,0.510416666666667,0.00164273996644038,0.00184759483164588,0.00100476433886507,0.00237512820147839,0.00109515997762692,0.00219031995525384,6.87811081622448,226.39990234375,8.83411837660323,86,0,3.35571779193769,0,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",7,25627900,25627.9,0.395833333333333,0.510416666666667,0.109250921684391,7
"AUS",2021,22,2021-06-06,0.501488095238095,0.510416666666667,0.00100476433886507,0.00164273996644038,0.00058139857007646,0.00130410038148528,0.00066984289257671,0.00133968578515342,2.27890648970124,75.39990234375,2.94210225354984,86,0,3.35571779193769,0,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",7,25627900,25627.9,0.501488095238095,0.510416666666667,0.0111358850796843,7
"AUS",2021,23,2021-06-13,0.44047619047619,0.489583333333333,0.00058139857007646,0.00100476433886507,0.000585299614872853,0.000804268021939102,0.00038759904671764,0.000775198093435279,5.60586920231067,189.39990234375,7.39037932658353,71,0,2.77041817706484,0,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",7,25627900,25627.9,0.44047619047619,0.489583333333333,0.0612473679382639,7
"AUS",2021,24,2021-06-20,0.375,0.375,0.000585299614872853,0.00058139857007646,0.00129546362390329,0.000863316931937459,0.000390199743248569,0.000780399486497138,5.06222261168079,168.39990234375,6.57095986576153,93,0,3.62885761221169,0,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",7,25627900,25627.9,0.375,0.375,2.90077857175577e-17,7
"AUS",2021,25,2021-06-27,0.404761904761905,0.489583333333333,0.00129546362390329,0.000585299614872853,0.00069845849305103,0.00185683119426139,0.00086364241593553,0.00172728483187106,3.06912991656734,103,4.01905735546026,173,0,6.75045555820024,0,"W2_alpha","Wave 2b (Alpha, spring 2021)","Wave2",7,25627900,25627.9,0.404761904761905,0.489583333333333,0.0511826890533328,7
"AUS",2021,26,2021-07-04,0.471726190476191,0.489583333333333,0.000931277990734707,0.00172728483187106,0.00123563252028713,0.00124752447508837,0.000558766794440824,0.00139691698610206,1.74811108592098,59.60009765625,2.32559428030584,276,0,10.7695129136605,0,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",7,25627900,25627.9,0.471726190476191,0.489583333333333,0.00787425985435888,7
"AUS",2021,27,2021-07-11,0.46875,0.46875,0.00123563252028713,0.000931277990734707,0,0.00166038119913584,0.000741379512172281,0.0018534487804307,1.72067679954115,60,2.34119845949141,417,1,16.2713292934653,0.0390199743248569,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",7,25627900,25627.9,0.46875,0.46875,4.10232039761827e-17,7
"AUS",2021,28,2021-07-18,0.46875,0.46875,0,0.00123563252028713,0,0,0,0,3.82797332806562,132.800048828125,5.18185449561318,795,3,31.0208795882612,0.117059922974571,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",7,25627900,25627.9,0.46875,0.46875,2.90077857175577e-17,7
"AUS",2021,29,2021-07-25,0.46875,0.46875,0,0,0,0,0,0,2.01384090743352,71.60009765625,2.79383397220412,1066,4,41.5952926302975,0.156079897299428,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",7,25627900,25627.9,0.46875,0.46875,2.90077857175577e-17,7
"AUS",2021,30,2021-08-01,0.46875,0.46875,0,0,0,0,0,0,2.65659955257271,95,3.7068975608614,1530,8,59.700560717031,0.312159794598855,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",7,25627900,25627.9,0.46875,0.46875,4.10232039761827e-17,7
"AUS",2021,31,2021-08-08,0.46875,0.46875,0,0,0,0,0,0,-1.50056625141563,-53,-2.06805863921742,2018,15,78.7423081875612,0.585299614872853,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",7,25627900,25627.9,0.46875,0.46875,0,7
"AUS",2021,32,2021-08-15,0.480654761904762,0.489583333333333,0,0,0,0,0,0,-3.05059676149177,-108.39990234375,-4.22976140627012,2985,27,116.474623359698,1.05353930677114,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",7,25627900,25627.9,0.480654761904762,0.489583333333333,0.0111358850796843,7
"AUS",2021,33,2021-08-22,0.489583333333333,0.489583333333333,0,0,0.00017689182045414,0,0,0,-2.54872695828834,-91.800048828125,-3.58203554829405,5305,18,207.000963793366,0.702359537847424,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",7,25627900,25627.9,0.489583333333333,0.489583333333333,4.10232039761827e-17,7
"AUS",2021,34,2021-08-29,0.489583333333333,0.489583333333333,0.00017689182045414,0,0,0.000232539038972006,0.000106135092272484,0.000265337730681211,-5.51876379690949,-200,-7.80399486497138,7691,19,300.102622532474,0.741379512172281,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",7,25627900,25627.9,0.489583333333333,0.489583333333333,4.10232039761827e-17,7
"AUS",2021,35,2021-09-05,0.489583333333333,0.489583333333333,0,0.00017689182045414,0.00292129668130241,0,0,0,-3.7159372419488,-135,-5.26769653385568,10544,41,411.426609281291,1.59981894731913,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",7,25627900,25627.9,0.489583333333333,0.489583333333333,0,7
"AUS",2021,36,2021-09-12,0.489583333333333,0.489583333333333,0.00292129668130241,0,0.00128505845618935,0.00384028792896212,0.00175277800878144,0.00438194502195361,-4.09307541351276,-146,-5.69691625142911,12168,54,474.795047584859,2.10707861354227,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",7,25627900,25627.9,0.489583333333333,0.489583333333333,2.90077857175577e-17,7
