Country,QGov.Cons,QGross.Cap.form,QM,QPrivate.Consumption,QReal.GDP.Growth,QX,Quarter
COL,-0.030443067,1.304005478,-2.430275772,0.607739094,0.758276727,4.46906542,2015-Q2
COL,3.551312988,0.533880113,7.003984287,1.186809383,0.984785116,-5.544936505,2015-Q3
COL,-11.384615883,-5.113906252,-4.470364474,-0.097200611,-0.344293531,0.736269562,2015-Q4
COL,10.383601764,-0.652937523,-2.241108399,0.43961979,1.102317869,1.211246806,2016-Q1
COL,-0.236398461,1.167884941,-1.577383646,-0.076464738,0.395460782,-2.468193505,2016-Q2
COL,-0.947992482,-2.111985394,-0.382631979,0.58964693,0.251707364,1.712802547,2016-Q3
COL,0.026970098,5.204236191,2.959653202,0.918334553,0.517441589,3.374917163,2016-Q4
COL,2.103680252,-2.4376792,1.48571229,0.10527749,0.021127247,-0.813164739,2017-Q1
COL,1.868555947,0.346156211,-1.749436178,0.780530328,0.472556753,0.811849036,2017-Q2
COL,0.712367487,2.102580072,-1.105715862,0.634960479,0.641155657,0.093822425,2017-Q3
COL,1.048607944,-0.041825989,-0.725659572,0.270142398,0.176425069,0.007868967,2017-Q4
COL,2.650445306,-4.115578869,2.124073641,1.682020856,0.46536117,-1.035747894,2018-Q1
COL,2.36494307,5.077176775,4.311990198,0.780822088,1.455675872,-0.723046577,2018-Q2
COL,1.597117185,0.655836137,-0.490085645,0.37776674,0.811748571,3.200421359,2018-Q3
COL,1.297581874,0.301525495,8.661062495,0.132006385,0.028051476,1.526966618,2018-Q4
COL,0.48708055,1.308273617,-1.074924033,1.702006216,1.201747253,1.219452673,2019-Q1
COL,2.38446653,1.758495204,1.848887273,1.304401653,0.989534127,2.392060366,2019-Q2
COL,0.847359372,-1.426791379,1.268274842,1.119120703,0.931993263,-3.02917331,2019-Q3
COL,0.521525137,-5.740314797,-3.103011392,1.144395909,-0.179507495,-3.739530744,2019-Q4
COL,-2.692783054,-7.546626143,-5.001964927,0.883447478,-1.371619409,-2.267874006,2020-Q1
COL,-1.670512977,-31.652249972,-28.878849429,-19.458999063,-16.141719608,-23.868728956,2020-Q2
COL,1.22258982,26.164154326,13.500206036,11.282002258,10.221002127,0.291423253,2020-Q3
COL,4.938215691,6.652288117,10.212573222,11.609126639,6.008566114,1.222056664,2020-Q4
COL,3.63380209,12.020066231,6.759048432,2.62219142,3.642599191,16.889674481,2021-Q1
COL,-1.356048368,-5.758121395,9.798326561,-1.716189325,-2.13732563,-4.209681166,2021-Q2
COL,5.867883199,2.441421543,8.531201374,6.243031745,5.535607011,10.900137904,2021-Q3
COL,0.630281117,5.404470079,5.541577661,6.320356428,3.810241858,9.602095182,2021-Q4
COL,1.742276751,7.545143341,10.32925933,1.120846648,0.837256958,-0.210092766,2022-Q1
COL,-0.942631146,-1.716211159,-0.474458408,1.938397397,1.494489268,2.611592114,2022-Q2
COL,-4.837743035,2.576711666,6.757143826,1.033282819,1.06804994,1.467183884,2022-Q3
COL,-2.199417736,0.016546988,-5.321320291,0.358288202,-1.225512231,-5.584384166,2022-Q4
COL,5.053013427,-7.299378693,-2.912232771,-0.58969928,1.187329725,4.463341128,2023-Q1
COL,1.526136414,-6.414403629,-6.704420454,-0.267727034,-0.663357619,1.28993657,2023-Q2
COL,-0.137068697,-2.136773498,-4.513028104,-0.177416042,0.059294881,0.40588325,2023-Q3
COL,-0.022501931,-3.588475304,3.949952878,0.025396488,0.102281382,1.843511004,2023-Q4
COL,0.971170009,6.734217414,-0.210070196,0.467234547,0.743660722,0.464908577,2024-Q1
COL,1.680629448,1.282885765,5.456259738,0.838051237,0.798373981,-0.658027716,2024-Q2
COL,-8.401809987,0.798964649,2.529254876,0.882589057,0.157585544,0.473945331,2024-Q3
COL,10.431828853,3.248386778,1.741738035,0.738635584,0.915509396,1.702040998,2024-Q4
CRI,0.872862908,-1.75230497,4.6958297,1.003673115,0.195265346,1.505047122,2015-Q1
CRI,0.114753009,5.505368042,-0.385605394,1.883033132,2.180549775,0.353496234,2015-Q2
CRI,0.859985188,1.794254836,6.68308109,0.955882351,1.230204073,0.852343842,2015-Q3
CRI,0.058448061,-12.200721973,-1.937208097,0.77686899,-0.445977042,3.381916401,2015-Q4
CRI,0.822982995,6.525610007,5.742732644,0.637686017,2.465341205,2.550000407,2016-Q1
CRI,0.637027071,4.399486585,3.561225407,0.670770931,-0.37088958,1.790222838,2016-Q2
CRI,0.458741126,5.591898372,-1.756784901,1.689972623,1.737016463,1.394866981,2016-Q3
CRI,1.120465753,2.873446031,0.605505321,1.00029765,1.047173554,4.749460443,2016-Q4
CRI,-0.331309793,0.126983868,2.418688592,1.515991621,0.525291657,-1.462837738,2017-Q1
CRI,0.980366225,-3.52553005,0.386059369,2.126765779,2.148737955,4.410699132,2017-Q2
CRI,0.745827026,-10.49932326,2.011130444,0.737630819,-0.015224648,2.292928929,2017-Q3
CRI,0.787938209,11.323587045,1.781633624,0.698725792,1.662956397,-0.347324481,2017-Q4
CRI,0.558745647,1.41899406,-2.339983511,0.528781524,0.506089723,2.680942219,2018-Q1
CRI,-0.144274186,2.607227061,6.630787761,-0.129200103,0.96157358,-1.603769083,2018-Q2
CRI,-2.011827461,-4.444062845,-6.122655225,0.042711999,-0.439232546,1.931206153,2018-Q3
CRI,-2.040941682,-3.546123737,3.451189065,0.330041992,-0.716205031,0.145119472,2018-Q4
CRI,8.804217192,-0.990173662,-0.395513731,0.791165135,1.696494872,4.988783346,2019-Q1
CRI,-0.672184525,-4.704343532,-4.47789678,0.687453455,1.33771625,-3.720213059,2019-Q2
CRI,0.51313321,-1.461736363,1.276018448,0.110835065,0.176212548,2.060136858,2019-Q3
CRI,0.477692338,4.473257556,-0.226491583,0.030463168,0.347937262,1.687191213,2019-Q4
CRI,-1.161253293,-6.687395664,-3.999950899,0.001152784,-0.102012735,-1.108410318,2020-Q1
CRI,1.964818327,3.590248121,-13.636533444,-10.474560498,-7.975253101,-20.728763266,2020-Q2
CRI,-0.715142813,0.055429401,3.474233264,-0.703197306,1.060313867,5.667424365,2020-Q3
CRI,2.840843919,-2.085240016,1.766500376,4.459807964,2.686677551,8.991812152,2020-Q4
CRI,1.95606915,-5.99577207,8.34986278,6.507262679,4.16530133,2.493815016,2021-Q1
CRI,-6.775678098,22.416963354,15.061095557,1.009365134,2.088380063,10.604356186,2021-Q2
CRI,5.67368429,-2.554441674,-6.106657001,1.26513474,3.088719509,3.644252752,2021-Q3
CRI,0.972531828,-0.179951524,9.786117959,1.341119248,0.514992124,2.832786884,2021-Q4
CRI,1.133522193,3.846081033,1.567480156,0.160110811,0.61357659,4.92963714,2022-Q1
CRI,0.600491511,-11.78525756,-5.764835346,0.094118682,0.44511539,3.704936384,2022-Q2
CRI,-1.598980206,4.008050881,7.278571043,0.47357473,1.306594751,6.948629583,2022-Q3
CRI,0.26057024,7.787709384,1.25445645,1.090357816,1.899530413,0.390466767,2022-Q4
CRI,0.277142783,5.184974669,0.759001927,1.728743489,0.782796962,2.599454348,2023-Q1
CRI,-0.123643987,-2.445917273,0.740246274,1.330852454,1.69177839,2.792023994,2023-Q2
CRI,0.130378584,6.212987541,3.447122081,1.670363965,1.125817103,-0.75622849,2023-Q3
CRI,-0.200526147,-8.571940722,-3.368125535,0.767139443,0.944915465,2.678388489,2023-Q4
CRI,-0.040322122,2.963340555,6.505255265,1.166446569,0.948709614,-0.495688738,2024-Q1
CRI,0.813798797,7.86676894,1.66187184,0.58483642,1.249336111,3.262132363,2024-Q2
CRI,0.218947007,-2.834729601,-2.292787139,0.64483636,0.595766747,0.166320162,2024-Q3
CRI,0.636454355,4.589899085,0.792114772,0.988934796,1.529169361,1.539797008,2024-Q4
CZE,-0.964650467,3.533937789,1.219730251,1.029050898,1.8790659,1.472485001,2015-Q1
CZE,0.750819807,3.471197834,2.496549778,1.001619797,1.210262541,1.07975721,2015-Q2
CZE,1.095197978,0.692364144,0.870001293,0.894164657,1.152020889,2.215642588,2015-Q3
CZE,0.66226138,0.628759865,1.115468358,1.283071211,0.510286114,1.491729581,2015-Q4
CZE,-0.297953349,-2.391574723,1.046837193,0.682442105,0.323842886,1.474133243,2016-Q1
CZE,1.440448887,-2.192899761,-0.577860823,0.423923765,0.257988192,-0.516531291,2016-Q2
CZE,0.466239971,0.585779002,-0.515458499,1.08866198,0.954394009,0.140681253,2016-Q3
CZE,0.733620943,-0.166611542,0.523764908,1.242305693,0.884026112,0.822951994,2016-Q4
CZE,0.233376802,0.973780684,3.728776342,1.054291048,1.625402537,4.909218615,2017-Q1
CZE,0.462112137,2.113991163,2.390936197,1.165517742,2.470167369,2.178786065,2017-Q2
CZE,-0.308898615,0.977156636,0.618251959,1.394165009,0.786057041,0.086591968,2017-Q3
CZE,0.634973593,1.956218533,1.942052112,1.060999529,0.676256161,1.184009022,2017-Q4
CZE,1.668236149,2.672974778,2.195707435,0.979402954,0.465084919,1.610656019,2018-Q1
CZE,0.931094174,2.322991565,0.076688323,0.19361276,0.30932175,-0.255359353,2018-Q2
CZE,1.207780111,2.955466711,2.013753486,0.853470597,0.659851891,0.687629172,2018-Q3
CZE,0.37050747,0.891795321,-0.842213431,0.630134108,1.01981215,0.889412152,2018-Q4
CZE,0.424967518,3.367260753,0.715889048,1.216884675,1.417178403,-0.196409388,2019-Q1
CZE,0.947413816,0.485351537,-0.733643254,0.530790672,0.497246403,1.102948688,2019-Q2
CZE,1.139443295,0.933076347,1.251850255,0.583522666,0.701033913,-0.022321716,2019-Q3
CZE,-0.849079641,1.095522304,-0.102578907,0.628686205,0.610032875,-1.66182309,2019-Q4
CZE,3.358172941,-4.924974151,-4.596093285,-3.030814929,-3.29438705,-3.789419002,2020-Q1
CZE,-0.908385418,-1.496813006,-17.896296074,-8.402191379,-8.713363774,-21.594716326,2020-Q2
CZE,0.10073766,-1.002805918,18.911992004,6.206466337,7.332690799,27.480866865,2020-Q3
CZE,4.917867809,1.589896473,5.077758402,-3.718687414,0.768493531,5.540004722,2020-Q4
CZE,-4.163198624,2.537492068,3.036677392,0.569869243,0.000202218,-1.237639941,2021-Q1
CZE,-0.2502147,2.76559187,3.803227246,6.851907195,1.453340236,0.562164843,2021-Q2
CZE,4.819086028,2.579869749,-0.888901942,1.34348342,1.724459823,-3.214632645,2021-Q3
CZE,0.468429634,0.913054248,0.945076328,-0.410695012,0.698468516,2.622760535,2021-Q4
CZE,-2.952683909,2.766663557,2.238611,0.045272209,0.890476975,1.796458038,2022-Q1
CZE,0.493732542,0.054937574,1.661385212,-0.317859072,0.302541905,1.037675914,2022-Q2
CZE,0.487840235,1.11581405,1.462705115,-1.455148734,0.124279496,3.841770693,2022-Q3
CZE,0.594609004,0.866935341,1.688800804,-2.061539063,-0.364885938,0.500059853,2022-Q4
CZE,1.83594639,1.786378861,-1.821071803,-0.996593452,0.201614976,0.437668342,2023-Q1
CZE,-0.211847543,1.566463155,-0.260411342,1.28721937,0.257827478,0.53262582,2023-Q2
CZE,0.982641935,0.124072569,-2.038505835,-0.659380646,-0.374906225,-1.865378307,2023-Q3
CZE,0.748569849,0.806376844,-0.771037305,0.731005866,0.402637429,1.397988434,2023-Q4
CZE,0.977610253,-2.994228237,0.368192254,1.154956826,0.197442329,0.212436031,2024-Q1
CZE,0.885426154,-1.038055883,0.490331848,-0.042688235,0.299217211,-0.020723653,2024-Q2
CZE,0.739716782,-0.309379045,2.790111958,0.945302008,0.597476234,1.917853414,2024-Q3
CZE,0.525077057,-0.837728242,-0.895207469,0.999074544,0.819140775,-0.983591554,2024-Q4
DEU,0.460701025,-0.207262246,1.786641947,0.424364412,-0.217414344,0.614229202,2015-Q1
DEU,0.584246252,0.33226744,0.239836627,0.442748734,0.518879177,1.719402797,2015-Q2
DEU,0.940984543,0.551931144,0.978787737,0.591066509,0.536865646,-0.010001586,2015-Q3
DEU,1.726331539,2.261508399,1.130855325,0.876400364,0.513444213,-0.570177026,2015-Q4
DEU,1.04923586,1.666552389,1.781234538,0.649083207,0.878685293,1.041195448,2016-Q1
DEU,0.862062189,-1.045295148,-0.533635796,-0.215789154,0.222802888,1.045400702,2016-Q2
DEU,0.277510036,1.088351414,0.568061314,0.462010963,0.35368132,-0.187203477,2016-Q3
DEU,0.852334652,0.464417025,2.18619237,0.880619412,0.463197453,0.325759162,2016-Q4
DEU,-0.222247937,0.394058979,0.32756975,0.19639477,1.297998769,2.292630107,2017-Q1
DEU,0.516998749,2.38617753,2.571172294,0.774440713,0.712455197,1.702581651,2017-Q2
DEU,0.262648411,0.746193087,0.089515126,-0.086452593,0.795825138,1.02146482,2017-Q3
DEU,1.16786197,0.497157373,1.49076163,1.019132963,1.013747312,0.758357163,2017-Q4
DEU,-0.647287582,0.416411987,1.576577234,0.035670675,-0.552463687,1.477419927,2018-Q1
DEU,0.618959957,1.477983204,0.482023107,0.2854138,0.78595128,0.155664785,2018-Q2
DEU,-0.215847284,1.149309687,2.302596005,-0.094869339,-0.654674072,-0.950811292,2018-Q3
DEU,0.778718716,0.852186656,0.647093122,1.177475172,0.445787754,0.138446047,2018-Q4
DEU,1.322755635,0.298612254,1.560751893,0.225246064,0.656051344,3.014110476,2019-Q1
DEU,0.25421202,0.42606044,-0.954220958,0.290292359,0.057511159,-1.530064716,2019-Q2
DEU,1.46856768,-0.038554636,1.472907235,0.522867989,0.383184023,1.126751705,2019-Q3
DEU,0.072890158,-0.318326781,0.648168687,0.343674269,-0.334001322,-0.566080357,2019-Q4
DEU,2.039324223,-2.341784563,-1.71879356,-1.251655518,-2.029880629,-2.530276587,2020-Q1
DEU,-0.122354424,-5.221957422,-17.700257192,-5.346284176499999,-8.874121348,-21.008715188,2020-Q2
DEU,4.308317921,3.93100169,10.686253669,7.895866356,8.676539989,17.711265315,2020-Q3
DEU,-0.352353664,3.037927103,3.647044172,-0.9397211905,0.967136602,4.596678165,2020-Q4
DEU,-0.282434182,-2.567607192,3.469850784,-2.1240398685,-0.61577059,3.062418084,2021-Q1
DEU,2.836875399,2.214423374,0.651809628,2.9406024,2.35050875,0.67522868,2021-Q2
DEU,-0.373559744,-3.225176644,0.732046168,2.24859413,0.0864778,-0.927965565,2021-Q3
DEU,-0.298041123,0.972457045,6.32628529,0.274505975,0.537633511,4.32161725,2021-Q4
DEU,0.971512904,0.785016801,-0.622157045,1.1582353705,0.677998691,-0.704559047,2022-Q1
DEU,-0.028646399,-0.627105166,1.939869994,0.116055251,0.151757481,0.188002605,2022-Q2
DEU,-2.244942191,0.470788928,1.825098442,-0.4862112,0.293588631,1.563757304,2022-Q3
DEU,0.127045247,-0.887337968,0.314307503,-0.7481772329999999,-0.349383371,0.307943901,2022-Q4
DEU,0.634394851,0.440107089,-1.016178141,0.129577724,-0.471430686,-0.059194171,2023-Q1
DEU,-0.426728977,-0.110170193,0.470529979,0.3527951175,-0.076170873,-0.359838949,2023-Q2
DEU,0.779195462,-0.240622578,-1.362392555,0.3479573125,4.418e-06,-0.669425556,2023-Q3
DEU,0.850493574,-1.45728339,-2.037298078,0.2631832085,-0.276321878,-0.753744467,2023-Q4
DEU,0.450398338,0.150397147,-0.299617792,0.1880320255,-0.107481162,0.053646041,2024-Q1
DEU,1.478730723,-1.822813249,2.75765292,0.7858583195,-0.258253405,1.830682919,2024-Q2
DEU,1.165732638,-0.373410146,-0.086016905,0.7175602295,0.019178466,-2.60457606,2024-Q3
DEU,0.4367731,0.510151083,-0.680101157,0.338824909,0.182171054,-3.124437332,2024-Q4
DNK,0.715930786,-1.784134448,2.101046329,-0.315648275,0.753654587,3.060672234,2015-Q1
DNK,-0.299286357,3.784907537,0.601155674,0.838220309,0.655198752,-0.282980686,2015-Q2
DNK,-0.218607861,-0.459142514,1.893090014,1.72665334,0.160097384,-0.855540606,2015-Q3
DNK,-0.623341139,5.899462813,0.934884554,0.44520969,0.26970094,0.098015631,2015-Q4
DNK,-0.061362326,1.220074543,-0.182967563,1.174897914,1.233740421,0.822038721,2016-Q1
DNK,1.029334985,1.147085518,2.105530565,0.492701629,1.091020138,3.260645708,2016-Q2
DNK,0.422211622,1.268638265,-0.063948819,0.046733936,0.815694956,-1.643665627,2016-Q3
DNK,-0.821152275,0.110750604,4.279016387,1.113834085,0.52907489,6.541254506,2016-Q4
DNK,0.723861068,-0.860231773,-0.718854809,0.920229257,0.967348189,-0.774627725,2017-Q1
DNK,0.299986925,2.597663069,0.321448734,0.370679027,1.206374353,0.994831677,2017-Q2
DNK,0.264319174,3.987601183,1.330938984,0.151565051,-0.223431499,-0.072974832,2017-Q3
DNK,0.128417173,1.093760619,1.761246457,1.732209586,0.76070515,0.33147617,2017-Q4
DNK,0.121214826,0.363584711,1.871934127,1.690363115,0.812658,1.416822235,2018-Q1
DNK,-0.136291889,7.571233422,3.599162567,1.077295473,-0.034955974,-0.669640159,2018-Q2
DNK,-0.007422489,-10.038102039,-2.575903976,-0.352818704,0.537193737,3.717909169,2018-Q3
DNK,0.415961743,-0.258517466,1.19139931,-0.278081835,0.148505442,0.579607734,2018-Q4
DNK,0.214714051,3.984675527,1.237055767,1.185997383,0.397379309,-0.189741657,2019-Q1
DNK,0.276085989,-1.893755069,0.513981631,0.133318511,0.908929024,3.51860081,2019-Q2
DNK,0.012249997,0.331636722,1.390988759,0.31129297,0.324491239,0.074377938,2019-Q3
DNK,1.131868277,1.211359755,0.956654135,1.754774171,0.352717779,-0.807970334,2019-Q4
DNK,-1.662051548,0.646788426,-2.718946854,-2.573149625,-0.83092717,-2.626988784,2020-Q1
DNK,-3.64639351,-2.712576792,-8.866583411,-3.810381924,-5.928689155,-7.877768075,2020-Q2
DNK,0.479070332,5.056262857,5.513777177,4.413841479,6.033111138,3.494575443,2020-Q3
DNK,5.700809407,10.169222721,5.708830812,2.271190075,0.037892182,0.811581707,2020-Q4
DNK,-0.707708082,0.59510246,1.517263632,-3.625974528,0.525852555,5.166185875,2021-Q1
DNK,2.610648409,3.41276491,2.880032154,6.327030824,3.452557798,2.096809867,2021-Q2
DNK,-2.157531751,-0.416504548,0.507044454,1.872416439,1.974017987,-0.406626657,2021-Q3
DNK,4.895312277,0.834154314,3.127739822,2.863727092,3.273760158,3.321389526,2021-Q4
DNK,-4.981214169,-1.77771137,-3.542637076,-6.710980688,-5.288354529,-2.819012652,2022-Q1
DNK,-1.402369796,-0.04590064,6.576142282,1.194358311,1.809158412,6.420526706,2022-Q2
DNK,1.1104662,-2.131983781,1.301774084,-0.640928627,1.345977953,4.799388318,2022-Q3
DNK,0.405748674,13.973506165,2.722098044,-1.332650771,-1.338616856,-2.391795763,2022-Q4
DNK,-0.346558672,-12.031033385,-1.214521367,-0.353114839,1.254474353,5.700587429,2023-Q1
DNK,0.99317507,1.012881774,-0.634289603,-0.936671412,-1.463390823,-1.333080753,2023-Q2
DNK,-0.835960528,3.711778732,0.767106702,-1.548459494,-0.220801031,-0.492071967,2023-Q3
DNK,-0.986504862,-8.626210067,-1.642197646,1.188262797,1.893254384,4.852010844,2023-Q4
DNK,2.386581334,3.418086221,3.798270276,0.448237802,0.615964954,1.851114964,2024-Q1
DNK,-0.900282587,0.318096678,0.48284128,0.499239285,1.58500443,2.103275732,2024-Q2
DNK,0.007457521,1.924261061,-0.305906874,0.253479774,0.788852436,0.247490959,2024-Q3
DNK,0.761008009,12.770717022,4.602848439,0.643673858,1.207107948,1.553972079,2024-Q4
ESP,1.01610044,3.070614123,1.876565872,0.903389716,1.217256656,0.54384847,2015-Q1
ESP,0.832202623,2.321203299,0.76455764,0.597682605,1.119751827,0.520144679,2015-Q2
ESP,0.437785951,0.077767872,2.696726956,1.196160622,0.917190225,2.222004805,2015-Q3
ESP,0.494828418,0.640612562,-0.610595419,0.269541779,0.893238249,0.756117533,2015-Q4
ESP,0.124431172,0.244821092,-0.279356061,0.498718778,0.694437279,1.128303639,2016-Q1
ESP,-0.09231971,0.454630847,2.342006552,1.018104265,0.330990101,1.822299688,2016-Q2
ESP,-0.065749725,-0.349715739,-0.831622534,0.694698355,0.790529982,0.9481442,2016-Q3
ESP,0.243611857,2.079384442,2.07251462,0.298100124,0.568149192,2.045002234,2016-Q4
ESP,0.436371377,2.641884066,2.82679439,1.022439959,0.708021671,1.472666123,2017-Q1
ESP,0.058283292,0.809600573,0.110319928,0.850249699,1.04589463,1.038459276,2017-Q2
ESP,0.711348031,2.691801997,2.679267125,0.766854464,0.631405231,0.933645195,2017-Q3
ESP,-0.043816601,1.981071682,2.330749634,0.691059454,0.60907612,1.289435475,2017-Q4
ESP,0.710140099,0.015269248,0.414216855,0.290342989,0.42739083,0.122460604,2018-Q1
ESP,0.654641688,3.999932147,1.038127994,0.407218411,0.652154154,-0.558457936,2018-Q2
ESP,0.757628174,0.508897552,-0.914691448,-0.023559901,0.55827004,-0.038138825,2018-Q3
ESP,0.672961373,0.321319031,0.116972622,0.117827265,0.585318606,1.153185807,2018-Q4
ESP,0.576378705,2.892314661,1.066259671,-0.085744548,0.613160471,1.644522815,2019-Q1
ESP,0.384876229,0.051881082,0.018746485,-0.831257993,0.288390842,2.225561957,2019-Q2
ESP,0.320908001,0.983658077,2.189803824,3.518625355,0.191497026,-3.36049804,2019-Q3
ESP,0.400693638,-0.247409205,-2.915252856,-0.283570917,0.570554469,-0.174665928,2019-Q4
ESP,1.031273581,-2.048138269,-4.412351225,-5.898500855,-5.177361236,-7.400543729,2020-Q1
ESP,0.926141079,-19.813994968,-28.262731405,-21.476193526,-17.790382326,-30.894185054,2020-Q2
ESP,1.460334167,18.646727042,26.805338721,20.765112416,15.902224332,27.548695333,2020-Q3
ESP,1.787798237,0.284561691,6.00625249,0.805604848,0.725797214,4.847576788,2020-Q4
ESP,0.793006258,-0.647627314,1.482527356,-0.009136815,1.201634802,1.740114982,2021-Q1
ESP,0.62246236,-0.389765301,3.859747546,2.832671361,1.370903209,2.646022862,2021-Q2
ESP,0.304595626,0.649339697,2.56684492,1.589398481,1.971105236,4.643011273,2021-Q3
ESP,-0.468028489,1.285273812,4.746105476,1.577360647,2.031498605,3.913935663,2021-Q4
ESP,0.141540591,2.190493523,0.524902712,0.6451299175,1.343079268,2.492618944,2022-Q1
ESP,-0.7758025,0.199135461,3.781172163,0.3399854665000001,1.724775085,6.573479411,2022-Q2
ESP,1.145895983,0.95007271,-1.692546434,0.7939146505,0.854342175,0.316377171,2022-Q3
ESP,1.934090696,-3.053874964,-2.456050905,0.2697465455,0.571050621,0.902850782,2022-Q4
ESP,1.060759571,3.927686974,2.261579286,1.1217515195,0.672168755,1.040107163,2023-Q1
ESP,1.758996248,0.007942938,0.408893432,1.274161516,0.245971526,-0.433249283,2023-Q2
ESP,1.53453449,-0.462242272,-1.439982771,1.1690860915,0.658699856,-1.472495148,2023-Q3
ESP,0.604242932,1.192091027,1.077639721,0.3911300095,0.734934303,1.587245506,2023-Q4
ESP,1.014175069,1.679545813,1.040602154,0.7843336114999999,1.059358471,2.108475637,2024-Q1
ESP,0.290781783,0.59868166,0.473611017,0.6507361515000001,0.770888941,0.54667609,2024-Q2
ESP,2.323837,-1.370623333,1.058907796,1.761563195,0.70484712,0.381100788,2024-Q3
ESP,0.102909665,3.437441381,1.197226266,0.4849870125,0.724627022,0.095335319,2024-Q4
EST,1.121126471,-10.630276727,-0.346782475,0.607095535,-1.449841277,-1.632535489,2015-Q1
EST,-0.382462359,-1.233360678,-3.69251945,1.387071535,1.891003242,-0.927028684,2015-Q2
EST,1.384627416,1.986355173,1.433508547,0.567508449,0.808419487,-0.540436219,2015-Q3
EST,0.410766974,11.591583306,1.505672538,0.90791607,-0.151982516,0.076554034,2015-Q4
EST,0.808386815,-2.844725388,4.364400382,1.670123691,1.577326164,2.393623776,2016-Q1
EST,0.970717304,2.723119845,3.322181188,0.970109102,-0.221516204,4.495018367,2016-Q2
EST,0.202635491,-8.048045057,-4.124366177,0.118168121,1.069308879,-0.144637925,2016-Q3
EST,-0.335774753,7.0875904,1.235049019,0.549353173,1.208115861,-1.830338639,2016-Q4
EST,0.795743986,18.253423588,4.784258545,0.782002208,1.986886637,4.657813339,2017-Q1
EST,0.955355777,2.157276378,-1.141944937,-0.453190023,1.708878056,0.160791724,2017-Q2
EST,0.540738522,-8.834268827,-0.008238633,1.661364582,0.399907246,0.743461755,2017-Q3
EST,-0.337366258,-7.659896079,0.172499874,1.397747309,1.441096201,0.155985807,2017-Q4
EST,-0.650841587,19.978485747,3.742179053,-0.189147333,0.635620864,0.957603844,2018-Q1
EST,1.15067338,0.179674725,3.478364574,3.275324556,0.987910122,3.62887134,2018-Q2
EST,-0.249839668,1.397428636,-1.104069861,0.895024865,0.711446828,-3.590583177,2018-Q3
EST,3.168920391,1.896731163,2.655659067,0.540242508,1.031584487,2.054352643,2018-Q4
EST,0.774863968,0.312050354,0.311924885,2.204816172,1.923539608,4.044651593,2019-Q1
EST,-1.18289553,11.413540242,1.856186676,0.123612878,0.043802849,1.311346025,2019-Q2
EST,1.353523222,-3.603302581,1.812607155,-1.185753974,0.173472634,0.873037598,2019-Q3
EST,1.253290932,-9.839006345,-4.634963077,2.492416118,0.676399366,-4.208733109,2019-Q4
EST,-0.104370522,11.76422495,-2.967902485,2.234342327,-1.320634761,3.284779701,2020-Q1
EST,2.896839884,-10.152399181,-13.71878875,-10.492974887,-5.854742856,-17.43048864,2020-Q2
EST,0.754217047,17.831397391,23.843533069,6.603481132,4.470671402,16.397262297,2020-Q3
EST,0.807693419,39.442557442,22.523641471,2.767808655,1.860065265,6.150349933,2020-Q4
EST,2.19481871,-12.129721377,-3.183794897,0.931521302,3.027805824,4.607728117,2021-Q1
EST,-0.834770121,-4.184755896,7.761704506,4.171800564,2.574921708,5.704572067,2021-Q2
EST,1.231039635,-11.445829851,-5.956612339,1.685652331,-0.570818074,2.544713674,2021-Q3
EST,-0.036085223,-13.723730226,1.159524892,0.711049376,1.127095295,12.252769859,2021-Q4
EST,-1.09234555,-3.712466605,5.895993919,2.011540314,0.524229633,-5.376207281,2022-Q1
EST,-0.898989577,10.413418224,1.849439796,-1.074006791,-1.688480432,-0.262609969,2022-Q2
EST,0.948531984,0.060166534,-3.188601726,-1.292261652,-0.409134841,-1.05941516,2022-Q3
EST,-1.832807203,17.447695926,-0.594416166,-0.813206993,-1.068562533,0.581086047,2022-Q4
EST,1.112358731,-0.809420351,-0.857235618,-0.19541325,-1.314581383,-3.411824885,2023-Q1
EST,0.921470803,-17.091590807,-5.004659517,-0.104816558,-0.062216632,-5.329468671,2023-Q2
EST,-0.770935649,23.214825931,-0.282423852,0.399165878,-0.464508195,-3.134428265,2023-Q3
EST,1.635967953,-6.624788829,-1.710469128,-0.173407144,-0.558809949,-0.486465669,2023-Q4
EST,-1.083772353,-3.659363118,3.200672067,-0.191357699,0.235017996,1.745051343,2024-Q1
EST,0.701859544,-1.27615357,-1.295160537,0.218091565,0.108461793,0.758834955,2024-Q2
EST,0.029593785,-4.32878897,0.405315139,-0.658929337,0.078940074,-1.003297934,2024-Q3
EST,-0.289073468,-1.299643843,2.539723588,0.843484226,0.215988279,1.530462325,2024-Q4
FIN,0.847125265,0.953494648,4.334147003,1.086027631,-0.817371044,-0.709410437,2015-Q1
FIN,0.630007,-0.347500668,-4.18529687,0.042269893,1.440261866,3.848443843,2015-Q2
FIN,-0.394187664,-0.634835479,2.637147973,0.665469526,-0.091110985,-2.590430522,2015-Q3
FIN,0.581981842,3.509403401,2.934179223,-0.251836306,0.577562458,0.914976724,2015-Q4
FIN,0.532325258,3.486047118,0.878274268,1.371063889,1.159825459,1.049840933,2016-Q1
FIN,-0.583224618,4.653897849,3.339952141,0.529246947,-0.013071163,5.189421765,2016-Q2
FIN,-0.957159398,-0.12843153,-1.221855447,-0.120432179,1.083180816,-0.763206465,2016-Q3
FIN,3.273322422,-0.667095322,1.571150681,-0.075791504,0.456342608,-2.6842264,2016-Q4
