"Country","Quarter","t_idx","S_mean_tw","S_max_tw","theta_pct","vax_rate","y_t_pct","y_lag1","F_CP","F_DI","F_DI_lag1","F_DI_lag2","F_H","F_CP_above_3","F_CP_loans","F_CP_guar","F_CP_guar_adj","F_CP_below","F_CP_below_adj_lo","F_CP_below_adj_mid","F_CP_below_adj_hi","debt_dR","excess_mortality"
"CZE","Q1.2021",7,74.7367216117216,79.1666666666667,1.88102990900603,4.97,-9.08831975388655,-8.28490024255233,0.574046022487296,0.904557368767861,0,0.252232343214115,0.00695813360590662,0.4992460862238,0,0.0747999362634962,0.0261799776922237,0.0747999362634962,0.018699984065874,0.0261799776922237,0.0373999681317481,4.54187346716473,48.6650997533409
"CZE","Q2.2021",8,55.6089743589744,79.1666666666667,0.207187469977535,31.51,-8.57520433594396,-9.08831975388655,0,0,0.904557368767861,0,0,0,0,0,0,0,0,0,0,0.0804972880471553,11.512942045458
"CZE","Q3.2021",9,32.9714835164835,40.625,0.0708109250964058,57,-7.81349413969515,-8.57520433594396,0,0,0,0.904557368767861,0,0,0,0,0,0,0,0,0,-1.89223726297158,-1.98474507531237
"CZE","Q4.2021",10,35.3824049908425,38.6795833333333,2.11291376174414,63.45,-7.98297597540582,-7.81349413969515,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84154552495202,28.4328203900047
"CZE","Q1.2022",11,28.6920020604396,32.06125,1.78101783812524,65.37,-7.97701382044682,-7.98297597540582,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.00548006076833,1.91177772445045
"CZE","Q2.2022",12,4.72142628205128,8.37416666666667,1.16051190594221,65.55,-8.50734616091279,-7.97701382044682,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4982437810001,2.34372674149639
"CZE","Q3.2022",13,1.69413919413919,4.16666666666667,3.24659125141945,65.63,-9.19629013405363,-8.50734616091279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800459567125586,3.67111180992076
"CZE","Q4.2022",14,0,0,5.13211385873426,65.67,-10.3203348010974,-9.19629013405363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811891108065076,9.82121154729564
"DEU","Q4.2019",2,0,0,0,0,-1.17541025503752,-0.42459862767549,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.963662044375333,0
"DEU","Q1.2020",3,30.4613095238095,68.75,0.147363820925906,0,-3.59152835527002,-1.17541025503752,21.6537887244314,0.366187790840956,0,0,0.536701410533335,2.46009770806454,2.89934909612792,16.2943419202389,5.70301967208362,19.1936910163668,4.79842275409171,6.71779185572839,9.59684550818341,0.500492730713404,-6.33555861384239
"DEU","Q2.2020",4,54.235347985348,68.75,0.0233341190167794,0,-12.5190674324298,-3.59152835527002,2.60767036481835,1.91415027326365,0.366187790840956,0,0,1.39879097142691,0.202954436728954,1.00592495666248,0.352073734831867,1.20887939339143,0.302219848347858,0.423107787687001,0.604439696695715,3.45060966728824,2.69985048563406
"DEU","Q3.2020",5,40.5563186813187,44.7916666666667,0.10050831186908,0,-5.33144925481839,-12.5190674324298,0.706281439816761,0.0811817746915817,1.91415027326365,0.366187790840956,0.242095649526681,0.706281439816761,0,0,0,0,0,0,0,2.12823585161991,1.69243157419755
"DEU","Q4.2020",6,55.5517399267399,80.2083333333333,0.745155564103422,0,-4.82075825451719,-5.33144925481839,0.48709064814949,0,0.0811817746915817,1.91415027326365,0.22324988040185,0.48709064814949,0,0,0,0,0,0,0,-0.877631171864131,13.2789850149832
"DEU","Q1.2021",7,72.9510073260073,80.2083333333333,0.125555902648087,5.1,-5.80751888191634,-4.82075825451719,1.48649628158478,0.215160696423653,0,0.0811817746915817,0.107275916556733,1.48649628158478,0,0,0,0,0,0,0,0.171686951501776,3.48946003352042
"DEU","Q2.2021",8,64.9839743589744,65.625,0.248518819553072,37.56,-4.00187968079119,-5.80751888191634,0.101477218364477,0,0.215160696423653,0,0,0.0289934909612792,0,0.072483727403198,0.0253693045911193,0.072483727403198,0.0181209318507995,0.0253693045911193,0.036241863701599,1.2912647507155,4.10650434243693
"DEU","Q3.2021",9,48.1436074862637,63.5416666666667,0.322783682787596,64.27,-4.3258434976342,-4.00187968079119,0.510285440918514,0.0483321494324524,0,0.215160696423653,0,0.510285440918514,0,0,0,0,0,0,0,-0.19714876956499,2.82547886163712
"DEU","Q4.2021",10,25.0929796245421,33.2145833333333,1.31395713774363,70.96,-4.21890402301414,-4.3258434976342,0.0608863310186863,0,0.0483321494324524,0,0.594366564706223,0.0434902364419188,0,0.0173960945767675,0.00608863310186863,0.0173960945767675,0.00434902364419188,0.00608863310186863,0.00869804728838376,0.803388179061663,17.3373254713362
"DEU","Q1.2022",11,30.7654727564103,32.5770833333333,1.30264600572409,75.7,-3.9779743541907,-4.21890402301414,0,0,0,0.0483321494324524,0,0,0,0,0,0,0,0,0,-0.754074789907747,-0.414379328780092
"DEU","Q2.2022",12,5.50797733516483,28.6052083333333,3.61909967561402,76.04,-4.23959939220819,-3.9779743541907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269678131258736,6.93398907223927
"DEU","Q3.2022",13,0.595927197802198,3.8740625,7.7050857948966,76.17,-4.36527301674535,-4.23959939220819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400764739140307,11.759116257212
"DEU","Q4.2022",14,0,0,12.8547691018491,76.23,-5.10308160828787,-4.36527301674535,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.448621350943952,22.0242676800287
"DNK","Q4.2019",2,0,0,0,0,-0.598783690362038,-0.390781070193005,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21759753720054,0
"DNK","Q1.2020",3,37.4404761904762,68.75,0.0524231487512543,0,-1.97751297170962,-0.598783690362038,7.94121599113764,1.676382918695,0,0,0.0257506242150056,4.4415506196352,0,3.49966537150244,1.22488288002585,3.49966537150244,0.87491634287561,1.22488288002585,1.74983268575122,1.03134914284793,-7.26890795422534
"DNK","Q2.2020",4,60.782967032967,68.75,0.024837621992127,0,-8.30605192867991,-1.97751297170962,13.8985938081982,0.840351746613858,1.676382918695,0,0.608635013849602,0.467702193166839,13.2641638154475,0.166727799583879,0.0583547298543575,13.4308916150314,3.35772290375785,4.70081206526099,6.7154458075157,5.71685490583477,0.0741756244298954
"DNK","Q3.2020",5,48.9125457875458,52.0833333333333,0.0230934438332763,0,-3.31925007447441,-8.30605192867991,0,2.24669875701391,0.840351746613858,1.676382918695,0,0,0,0,0,0,0,0,0,1.44594214211528,0.0411769155508682
"DNK","Q4.2020",6,40.2014652014652,47.9166666666667,0.173672600832543,0,-3.82497337986503,-3.31925007447441,0,0,2.24669875701391,0.840351746613858,0.196758964220026,0,0,0,0,0,0,0,0,-0.0743247266303868,2.48789210634706
"DNK","Q1.2021",7,60.3937728937729,66.6666666666667,0.0488880500040364,5.32,-3.8613887332559,-3.82497337986503,0.496866071262692,0,0,2.24669875701391,0,0.496866071262692,0,0,0,0,0,0,0,-1.74958828277104,-4.18307324027352
"DNK","Q2.2021",8,50.1033653846154,56.515625,0.1159907942838,29.9,-1.09987604668862,-3.8613887332559,0.0561674689253478,0.00686971350702331,0,0,0,0.0561674689253478,0,0,0,0,0,0,0,-0.100648385920714,-1.48666634133096
"DNK","Q3.2021",9,28.1839606227106,40.6354166666667,0.446970265612605,72.47,0.286896504401523,-1.09987604668862,0,0,0.00686971350702331,0,0,0,0,0,0,0,0,0,0,0.480764616500622,6.74191415151204
"DNK","Q4.2021",10,16.1557371794872,23.5360416666667,0.738229403774285,77.05,2.98926986395479,0.286896504401523,0.00747459394160398,0,0,0.00686971350702331,0,0.00747459394160398,0,0,0,0,0,0,0,-2.11963147579959,11.5150886403775
"DNK","Q1.2022",11,11.2655471611722,25.925,1.65979444291348,80.29,-3.00415401999248,2.98926986395479,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.31670168264987,4.52440841922986
"DNK","Q2.2022",12,0.0411092032967033,3.7409375,1.76016761553394,80.43,-1.80310020130719,-3.00415401999248,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.52305691220742,3.2741549173575
"DNK","Q3.2022",13,0,0,2.78767588087028,80.48,-1.03945756198887,-1.80310020130719,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.594657190200884,6.28099684785431
"DNK","Q4.2022",14,0,0,4.32576714664949,80.5,-2.91166707922032,-1.03945756198887,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086082853399045,8.68556299671692
"ESP","Q4.2019",2,0,0,0,0,-0.624747674040118,-0.587934502571843,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.04210614255838,0
"ESP","Q1.2020",3,34.8809523809524,68.2291666666667,2.03340225520743,0,-6.34033241168968,-0.624747674040118,9.60257232816014,1.55755216886113,0,0,0,0.427501603991228,0.823877346665264,8.35119337750365,2.92291768212628,9.17507072416892,2.29376768104223,3.21127475345912,4.58753536208446,1.83216635118048,9.8556102776809
"ESP","Q2.2020",4,66.3232600732601,83.3333333333333,0.0959158878738109,0,-23.4689677113002,-6.34033241168968,1.86962525357462,0.26547158948103,1.55755216886113,0,0.00562099554255054,1.28970611026305,0.209502533864491,0.370416609447078,0.129645813306477,0.579919143311569,0.144979785827892,0.202971700159049,0.289959571655784,5.50916201001948,29.7006429013455
"ESP","Q3.2020",5,43.4065934065934,46.875,0.292589052458472,0,-11.8359214276018,-23.4689677113002,4.37835402796526,0.0173447862455845,0.26547158948103,1.55755216886113,0,0.243308807056116,0.843791730873158,3.29125349003598,1.15193872151259,4.13504522090914,1.03376130522728,1.4472658273182,2.06752261045457,0.391952554062627,9.32419592291951
"ESP","Q4.2020",6,61.092032967033,76.0416666666667,0.442559726818787,0,-11.7337416290226,-11.8359214276018,0.156183376146583,0.0145342884743092,0.0173447862455845,0.26547158948103,0.0746789407796,0.0377409700714107,0.0381424697530215,0.0802999363221505,0.0281049777127527,0.118442406075172,0.029610601518793,0.0414548421263102,0.059221203037586,-0.745674595821399,17.1137011560713
"ESP","Q1.2021",7,66.1057692307692,76.0416666666667,0.183914510229076,5.72,-11.2139825179419,-11.7337416290226,2.64989789863097,0,0.0145342884743092,0.0173447862455845,0,0.883299299543655,0.883299299543655,0.883299299543655,0.309154754840279,1.76659859908731,0.441649649771828,0.618309509680559,0.883299299543655,2.13566665980736,4.51378392890813
"ESP","Q2.2021",8,51.3621794871795,63.5416666666667,0.0588640250725235,37.83,-10.541786102307,-11.2139825179419,0,0.0321199745288602,0,0.0145342884743092,0,0,0,0,0,0,0,0,0,2.96011770777453,0.423431358910934
"ESP","Q3.2021",9,31.1801717032967,34.375,0.558976606815551,77.1,-9.33082163239983,-10.541786102307,1.08292494124052,0,0.0321199745288602,0,0,1.08292494124052,0,0,0,0,0,0,0,0.165764589813151,9.73280580677566
"ESP","Q4.2021",10,26.0758653846154,27.0833333333333,0.441855318765172,79.63,-8.04903815370304,-9.33082163239983,0,0,0,0.0321199745288602,0,0,0,0,0,0,0,0,0,-1.23741720703511,7.74896412269558
"ESP","Q1.2022",11,20.8112957875458,26.4666666666667,1.41141988923834,84.61,-7.16939904439191,-8.04903815370304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430324725929154,0.780667049464582
"ESP","Q2.2022",12,14.6131856684982,18.9795833333333,6.14902675037262,85.29,-6.16154068456626,-7.16939904439191,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77670839431171,10.7172490424528
"ESP","Q3.2022",13,8.43869276556777,13.3279166666667,6.16463079154452,85.48,-5.96889958179659,-6.16154068456626,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66827084685178,19.8443557142305
"ESP","Q4.2022",14,0.79719387755102,3.125,3.2217299956716,85.62,-6.03729599137753,-5.96889958179659,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44226684353656,7.28883104239119
"EST","Q4.2019",2,0,0,0,0,-1.00735958635444,-0.574792154349921,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.939892796475146,0
"EST","Q1.2020",3,21.1904761904762,69.7916666666667,0.0378293430141536,0,-3.72684724744984,-1.00735958635444,6.40295959021059,0.0142287990893569,0,0,0,0.889299943084804,0.177859988616961,5.33579965850882,1.86752988047809,5.51365964712578,1.37841491178145,1.92978087649402,2.75682982356289,0.521036493189943,-7.16866483229247
"EST","Q2.2020",4,51.6025641025641,69.7916666666667,0.0788739655294552,0,-9.41285186757305,-3.72684724744984,7.57585609911534,0.45176437108708,0.0142287990893569,0,0.786141149686966,5.01209447922595,2.31217985202049,0.251581767868903,0.088053618754116,2.56376161988939,0.640940404972348,0.897316566961287,1.2818808099447,8.39553435143912,2.03310669696311
"EST","Q3.2020",5,25.503663003663,30.2083333333333,0.151875583258193,0,-6.48886253917556,-9.41285186757305,0.505122367672168,0,0.45176437108708,0.0142287990893569,0,0.505122367672168,0,0,0,0,0,0,0,-0.278968464955717,3.84258500617346
"EST","Q4.2020",6,32.6923076923077,44.7916666666667,0.344461967428241,0.01,-5.67763280524861,-6.48886253917556,0.302361980648833,0,0,0.45176437108708,0,0.302361980648833,0,0,0,0,0,0,0,-0.281501396966522,5.30913714331664
"EST","Q1.2021",7,38.3898134157509,60.2879166666667,0.937589364722974,5.37,-2.78800327153714,-5.67763280524861,0.981787137165623,0.0165765509391007,0,0,0,0.881474103585657,0.100313033579966,0,0,0.100313033579966,0.0250782583949915,0.0351095617529881,0.050156516789983,0.416935521220676,15.1440483556105
"EST","Q2.2021",8,41.9288644688645,56.089375,0.85941667194496,33.91,-1.66246094794933,-2.78800327153714,0.385244735344337,0,0.0165765509391007,0,0.892857142857143,0.385244735344337,0,0,0,0,0,0,0,1.31888306281984,17.2393629188593
"EST","Q3.2021",9,15.2525961538462,22.9305208333333,0.857533607044094,54.68,-3.08139850542315,-1.66246094794933,0,0,0,0.0165765509391007,0,0,0,0,0,0,0,0,0,0.178057989151821,13.161604197612
"EST","Q4.2021",10,25.3221737637363,30.2452083333333,1.84446968116748,62.41,-2.63701557441636,-3.08139850542315,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.665883864641682,27.7311928193282
"EST","Q1.2022",11,33.6057188644689,35.6954166666667,6.70382627692784,64.19,-4.38557281298323,-2.63701557441636,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.615800946722327,10.4583030758981
"EST","Q2.2022",12,12.3466174450549,21.9530208333333,4.30794671962863,64.51,-6.62897124775296,-4.38557281298323,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.307931231162001,3.34597947113854
"EST","Q3.2022",13,0,0,4.97427434720349,64.8,-7.90045082499146,-6.62897124775296,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.811883364489805,10.2348327199874
"EST","Q4.2022",14,0,0,7.37044278955416,64.92,-10.4703692690237,-7.90045082499146,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26269639692435,12.0080861555739
"FIN","Q4.2019",2,0,0,0,0,-1.12568431083081,-0.460267230725264,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.933983863629898,0
"FIN","Q1.2020",3,33.2440476190476,64.5833333333333,0.0704293589171038,0,-1.80455745841298,-1.12568431083081,5.23784383742731,0.378288721591972,0,0,0,0.41570189185931,0.41570189185931,4.40644005370869,1.54225401879804,4.82214194556799,1.205535486392,1.6877496809488,2.411070972784,4.29153958057649,-5.03334684095377
"FIN","Q2.2020",4,52.3809523809524,64.5833333333333,0.0944199832732855,0,-8.64453286168812,-1.80455745841298,2.83373933494528,1.79404465469722,0.378288721591972,0,1.07666789991561,1.24465303441596,0.735584497645049,0.853501802884268,0.298725631009494,1.58908630052932,0.397271575132329,0.556180205185261,0.794543150264658,2.70617766908744,4.84142702241667
"FIN","Q3.2020",5,26.0874542124542,33.3333333333333,0.0741943906819031,0,-4.58599882029636,-8.64453286168812,0,0.0249421135115586,1.79404465469722,0.378288721591972,0.083140378371862,0,0,0,0,0,0,0,0,-1.48615662058841,2.63413403578455
"FIN","Q4.2020",6,30.2598443223443,34.375,0.0801977356969414,0,-4.10456092386717,-4.58599882029636,0.749302660076406,0,0.0249421135115586,1.79404465469722,0.449789446991773,0.582398350494893,0.166904309581513,0,0,0.166904309581513,0.0417260773953782,0.0584165083535295,0.0834521547907564,1.44259835843383,1.53938071364704
"FIN","Q1.2021",7,34.375,34.375,0.0114104589321931,1.65,-5.25194514884954,-4.10456092386717,0,0,0,0.0249421135115586,0,0,0,0,0,0,0,0,0,1.73191490941925,-3.70738965217477
"FIN","Q2.2021",8,33.9858058608059,34.375,0.205805422959025,17.83,-4.21287495119507,-5.25194514884954,0.460181994288256,0.120137846747341,0,0,0.247758327548149,0.083140378371862,0.106835386207843,0.270206229708551,0.094572180397993,0.377041615916394,0.0942604039790985,0.131964565570738,0.188520807958197,0.0677121455415914,0.547270101191585
"FIN","Q3.2021",9,26.7628205128205,32.2916666666667,0.574650276640164,61.46,-3.6075921459113,-4.21287495119507,0,0,0.120137846747341,0,0,0,0,0,0,0,0,0,0,-0.834475590261881,9.5612694298361
"FIN","Q4.2021",10,16.8332944139194,25.0354166666667,0.765380893347591,73.73,-3.28507261011647,-3.6075921459113,0.0718332869132887,0.00432329967533682,0,0.120137846747341,0.00153809699987945,0.0718332869132887,0,0,0,0,0,0,0,-2.15693250354465,12.4020620796305
"FIN","Q1.2022",11,13.2545707417582,21.5905208333333,6.18181565178671,77.77,-4.4067188738515,-3.28507261011647,0,0,0.00432329967533682,0,0,0,0,0,0,0,0,0,0,1.14017377529984,9.90822613794322
"FIN","Q2.2022",12,9.375,9.375,4.52938863326855,78.22,-4.56626910946291,-4.4067188738515,0,0,0,0.00432329967533682,0,0,0,0,0,0,0,0,0,0.113275300664689,11.5081815253448
"FIN","Q3.2022",13,0.309065934065934,9.375,6.82052222469211,78.38,-5.21413822202834,-4.56626910946291,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.971045615622195,13.7555513863602
"FIN","Q4.2022",14,0,0,10.0407022125642,78.46,-6.51657816424321,-5.21413822202834,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05178656225985,19.4242075716077
"FRA","Q4.2019",2,0,0,0,0,-0.645048041879548,0.267411283571752,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71362687938849,0
"FRA","Q1.2020",3,46.7559523809524,86.4583333333333,0.771709830390678,0,-6.08867185774826,-0.645048041879548,14.7288956461371,0,0,0,0.0577151083312583,2.3580744261057,0.00329800619035762,12.3675232138411,4.32863312484437,12.3708212200314,3.09270530500786,4.329787427011,6.18541061001571,1.82096718858267,-1.57999508727774
"FRA","Q2.2020",4,74.9542124542124,86.4583333333333,0.0331123595741331,0,-17.9214382651366,-6.08867185774826,2.58356961010011,0.537368883641395,0,0,0.329800619035762,0.473057762929421,0.824501547589405,1.28601029958128,0.450103604853449,2.11051184717069,0.527627961792672,0.73867914650974,1.05525592358534,1.49311125806901,12.9632926371304
"FRA","Q3.2020",5,38.5531135531135,45.8333333333333,0.0958352098563947,0,-5.73544493478203,-17.9214382651366,0.194994616004894,0.023498294106298,0.537368883641395,0,0,0.194994616004894,0,0,0,0,0,0,0,4.15817766171625,1.13382215509523
"FRA","Q4.2020",6,57.7724358974359,76.0416666666667,0.561819254003547,0,-6.21969074759703,-5.73544493478203,3.03416569512901,0,0.023498294106298,0.537368883641395,0,2.20966414753961,0,0.824501547589405,0.288575541656292,0.824501547589405,0.206125386897351,0.288575541656292,0.412250773794702,-1.64694338468752,18.6944765133205
"FRA","Q1.2021",7,57.7266483516483,59.375,0.239641931125803,4.32,-6.25786577589465,-6.21969074759703,0.495142036881603,0.00247350464276822,0,0.023498294106298,0,0.495142036881603,0,0,0,0,0,0,0,1.90177594452518,5.07180986954728
"FRA","Q2.2021",8,57.5219047619048,71.875,0.174344918399722,31.27,-5.53656655013761,-6.25786577589465,0.00824501547589405,0,0.00247350464276822,0,0,0.00824501547589405,0,0,0,0,0,0,0,0.735394582930013,6.16026313807421
"FRA","Q3.2021",9,31.2048019688645,39.6940625,0.223240820216693,65.78,-3.12915879370254,-5.53656655013761,0.164900309517881,0,0,0.00247350464276822,0,0.164900309517881,0,0,0,0,0,0,0,2.59165632265349,2.28477636503004
"FRA","Q4.2021",10,34.786875,37.81,0.503740360117617,73.21,-3.00710078396826,-3.12915879370254,1.16524654624547,0.646540068342933,0,0,0.00164900309517881,1.14967609638093,0.0155704498645344,0,0,0.0155704498645344,0.0038926124661336,0.00544965745258704,0.0077852249322672,-0.979667419943809,7.30308688951345
"FRA","Q1.2022",11,29.2975938644689,41.8646875,2.37915260305409,77.81,-3.51838891646809,-3.00710078396826,0,0,0.646540068342933,0,0,0,0,0,0,0,0,0,0,1.67339837708899,3.27756795535162
"FRA","Q2.2022",12,8.6685554029304,8.67979166666667,1.89403813986732,78.13,-3.52272400345171,-3.51838891646809,0,0,0,0.646540068342933,0,0,0,0,0,0,0,0,0,0.457670818109477,4.91789650734136
"FRA","Q3.2022",13,3.32910943223443,8.65916666666667,3.00201194727525,78.3,-3.4441156932008,-3.52272400345171,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432042465926088,6.69007917769637
"FRA","Q4.2022",14,0,0,5.61797260883452,78.37,-3.49002572620722,-3.4441156932008,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.61491816611733,11.4355165827307
"GBR","Q4.2019",2,0,0,0,0,-0.815292265350542,-0.350425533627832,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48445917850729,0
"GBR","Q1.2020",3,20.0595238095238,77.0833333333333,0.982023302755961,0,-3.99504891548307,-0.815292265350542,17.5197568005082,0.906854739015327,0,0,0,4.7303979513204,0,12.7893588491878,4.47627559721573,12.7893588491878,3.19733971229695,4.47627559721573,6.3946794245939,-0.939150880488981,-2.84362424101379
"GBR","Q2.2020",4,68.246336996337,77.0833333333333,0.446333825549222,0,-23.4704238495571,-3.99504891548307,3.32874341515178,0.257934753380628,0.906854739015327,0,0.498995692214404,1.95569315284067,0.921878750363193,0.451171511947924,0.157910029181773,1.37305026231112,0.343262565577779,0.480567591808891,0.686525131155559,0.219154500707617,41.6010824590486
"GBR","Q3.2020",5,53.6172161172161,60.4166666666667,0.0616906207255189,0,-10.9117158773463,-23.4704238495571,1.1557209450058,0.567934699240047,0.257934753380628,0.906854739015327,2.52656046690837,1.1557209450058,0,0,0,0,0,0,0,7.13453328957077,-0.5062364860823
"GBR","Q4.2020",6,60.1362179487179,63.5416666666667,0.616714811177949,0,-10.1210540758579,-10.9117158773463,0.897380137264421,0.0990276351574498,0.567934699240047,0.257934753380628,1.628729158132,0.897380137264421,0,0,0,0,0,0,0,3.52560038063048,14.0097051913625
"GBR","Q1.2021",7,79.6588827838828,86.4583333333333,0.462617248572595,6.69,-11.5097361298018,-10.1210540758579,1.30366008377353,0.2391209013324,0.0990276351574498,0.567934699240047,0.0744432994714074,1.30366008377353,0,0,0,0,0,0,0,-0.45285087833264,19.0689030664104
"GBR","Q2.2021",8,49.702380952381,58.3333333333333,0.0538764944499964,48.95,-5.77982313645269,-11.5097361298018,0,0,0.2391209013324,0.0990276351574498,0,0,0,0,0,0,0,0,0,4.17517323189465,-6.5373571200187
"GBR","Q3.2021",9,32.3202838827839,40.625,0.675788415670961,66.51,-4.64479541438643,-5.77982313645269,0,0.0225585755973962,0,0.2391209013324,0,0,0,0,0,0,0,0,0,0.694924803244263,10.0269659151583
"GBR","Q4.2021",10,27.9528788919414,36.145,0.644819032833972,70.26,-3.78934262171911,-4.64479541438643,0.0451171511947924,0,0.0225585755973962,0,0,0.0451171511947924,0,0,0,0,0,0,0,0.627141833621764,13.5598960280476
"GBR","Q1.2022",11,21.0186389652015,36.1433333333333,0.211574204319573,73.24,-3.27504853270764,-3.78934262171911,0,0,0,0.0225585755973962,0,0,0,0,0,0,0,0,0,-2.50610688612252,-1.8752823570655
"GBR","Q2.2022",12,2.42673992673993,10.4166666666667,4.51333315404894,74.34,-3.19642484372099,-3.27504853270764,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.587682207016229,6.5824677363781
"GBR","Q3.2022",13,0,0,5.82359421741253,75.19,-3.55784945541427,-3.19642484372099,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6338421919653,12.9232700188151
"GBR","Q4.2022",14,0,0,6.28334995482249,75.19,-3.76517964516324,-3.55784945541427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.607079420553163,14.5792634770581
"GRC","Q4.2019",2,0,0,0,0,-0.112876905485147,0.368966476213933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824842747499815,0
"GRC","Q1.2020",3,37.3809523809524,82.2916666666667,0.0503622218754375,0,-2.44563405931191,-0.112876905485147,5.82018180266303,0.322208945032434,0,0,0,1.64320160464322,3.09405940594059,1.08292079207921,0.379022277227723,4.1769801980198,1.04424504950495,1.46194306930693,2.0884900990099,-0.887804910854868,1.13970518560734
"GRC","Q2.2020",4,63.5531135531135,82.2916666666667,0.068577116550869,0,-16.2116546492451,-2.44563405931191,2.18199831361448,0.0549462273813588,0.322208945032434,0,0,1.86032455616251,0,0.321673757451969,0.112585815108189,0.321673757451969,0.0804184393629923,0.112585815108189,0.160836878725985,2.58385262438011,-1.42088183058047
"GRC","Q3.2020",5,51.5453296703297,64.5833333333333,0.152821449127156,0,-11.4212496295845,-16.2116546492451,1.30857374530556,0.66239544213042,0.0549462273813588,0.322208945032434,0,1.30857374530556,0,0,0,0,0,0,0,3.16349684077824,5.28480378554227
"GRC","Q4.2020",6,61.5728021978022,82.2916666666667,0.542689340654479,0,-9.47347568079327,-11.4212496295845,1.19576860703312,0.52925699897576,0.66239544213042,0.0549462273813588,0.419298395356777,0.955712273813588,0.240056333219529,0,0,0.240056333219529,0.0600140833048822,0.0840197166268351,0.120028166609764,4.62000245576968,14.5668993878074
"GRC","Q1.2021",7,78.1707875457875,86.4583333333333,0.4124319544117,5.85,-6.02874819692857,-9.47347568079327,1.48344144759304,0.132297712529874,0.52925699897576,0.66239544213042,0,0.549889040628201,0.933552406964834,0,0,0.933552406964834,0.233388101741209,0.326743342437692,0.466776203482417,3.71798144536581,-2.56055030925929
"GRC","Q2.2021",8,67.566768543956,86.4583333333333,0.828376158492408,36.48,-5.11518570084292,-6.02874819692857,2.76433936497098,0.777249061113008,0.132297712529874,0.52925699897576,0,0.737730454079891,1.50221918743599,0.0160037555479686,0.00560131444178901,1.51822294298395,0.379555735745988,0.531378030044384,0.759111471491977,2.22033762858356,15.3974863113487
"GRC","Q3.2021",9,53.0572516025641,63.915625,1.48485085120184,58.96,-2.76972815495267,-5.11518570084292,0.369153294639809,0,0.777249061113008,0.132297712529874,0,0.369153294639809,0,0,0,0,0,0,0,3.70393670303625,22.536672315237
"GRC","Q4.2021",10,61.5546428571429,63.14375,1.88966000101492,67.8,-1.78150452324317,-2.76972815495267,0.11047925913281,0,0,0.777249061113008,0,0.11047925913281,0,0,0,0,0,0,0,-7.45883393445999,24.5441017992545
"GRC","Q1.2022",11,59.6108173076923,69.0135416666667,10.5661075677401,73.15,-0.106571393614972,-1.78150452324317,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.70347630193038,16.385553130619
"GRC","Q2.2022",12,26.8873992673993,46.5520833333333,4.41498973145851,73.46,-0.328445538401635,-0.106571393614972,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15613826202861,10.0760146973358
"GRC","Q3.2022",13,3.52564102564103,14.5833333333333,5.98992600252624,73.55,0.240419653012159,-0.328445538401635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149090096011633,12.1441236216566
"GRC","Q4.2022",14,0,0,3.32991029042651,73.6,0.700162235563294,0.240419653012159,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9689425991233,5.98633091841728
"HUN","Q4.2019",2,0,0,0,0,0.149668859994285,0.622181912132426,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.93139559881898,0
