"Country","isoyr","isowk","date","time","n_days","S_panelw_mean","S_panelw_max","p_proj","excess","excess_pm","theta_hat","theta_hat_l2","theta_hat_l4","theta_predicted","deaths_w","cases_w","deaths_confirmed_pm","cases_pm","wave","wave_label","wave_coarse","S_daily_mean","S_daily_max","S_daily_sd","n_obs_daily","d_lead1_pproj","d_lead1_excess","d_lead1_excpm","theta_lag1","S_lag1","week_in_country"
"DNK",2021,45,2021-11-14,45,7,0.134402380952381,0.205508333333333,10.1784852870236,105.5,18.1134537463086,0.00761737836148716,0.00856740329028884,0.00830414438030455,0.0138014454192157,29,20761,4.97905363642607,3564.48732916695,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.134402380952381,0.205508333333333,0.0665135279924466,7,6.96399393097301,73.699951171875,12.6536555133361,0.00856740329028884,0.0876863095238095,90
"DNK",2021,46,2021-11-21,46,7,0.205264583333333,0.205508333333333,6.96399393097301,73.699951171875,12.6536555133361,0.00830414438030455,0.00761737836148716,0.00860174718014588,0.0142219233299808,43,26769,7.38273470228693,4596.00988943067,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.205264583333333,0.205508333333333,0.000304009662675372,7,14.1319686841782,149.699951171875,25.7022098708665,0.00761737836148716,0.134402380952381,91
"DNK",2021,47,2021-11-28,47,7,0.217977083333333,0.235360416666667,14.1319686841782,149.699951171875,25.7022098708665,0.00860174718014588,0.00830414438030455,0.0108680736450142,0.0145785170936333,62,28836,10.6448732916695,4950.89622965456,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.217977083333333,0.235360416666667,0.0162606193933551,7,12.3024283743798,133.099975585938,22.8521350844615,0.00830414438030455,0.205264583333333,92
"DNK",2021,48,2021-12-05,48,7,0.234987202380952,0.235360416666667,12.3024283743798,133.099975585938,22.8521350844615,0.0108680736450142,0.00860174718014588,0.00976924382321927,0.0181607457804716,74,30184,12.7051713481217,5182.33637799602,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.234987202380952,0.235360416666667,0.000465479996330838,7,12.9449524868899,145.099975585938,24.9124331409137,0.00860174718014588,0.217977083333333,93
"DNK",2021,49,2021-12-12,49,7,0.234047619047619,0.234489583333333,12.9449524868899,145.099975585938,24.9124331409137,0.00976924382321927,0.0108680736450142,0.0102156445299087,0.0163374320870304,68,45278,11.6750223198956,7773.84795000343,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.234047619047619,0.234489583333333,0.000551226311444368,7,13.5320118335782,150.300048828125,25.8052415404376,0.0108680736450142,0.234987202380952,94
"DNK",2021,50,2021-12-19,50,7,0.233006547619048,0.233458333333333,13.5320118335782,150.300048828125,25.8052415404376,0.0102156445299087,0.00976924382321927,0.00256965091763744,0.0170988521707529,62,62885,10.6448732916695,10796.8202733329,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.233006547619048,0.233458333333333,0.000563475785032009,7,17.3250641952207,189.900024414062,32.6042209350427,0.00976924382321927,0.234047619047619,95
"DNK",2021,51,2021-12-26,51,7,0.232040773809524,0.232404166666667,17.3250641952207,189.900024414062,32.6042209350427,0.00256965091763744,0.0102156445299087,0.00151660829155507,0.00430453253298636,111,67762,19.0577570221825,11634.159741776,"W3_delta","Wave 3 (Delta, summer/autumn 2021)","Wave3",0.232040773809524,0.232404166666667,0.000453230522743178,7,15.4577509394318,170.699951171875,29.3077314696578,0.0102156445299087,0.233006547619048,96
"DNK",2021,52,2022-01-02,52,7,0.22801875,0.23155625,15.4577509394318,170.699951171875,29.3077314696578,0.011374562186663,0.0192723818822808,0.0128339504558678,0.0334566146969001,100,146200,17.1691504704347,25101.2979877756,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0.22801875,0.23155625,0.00544299849705003,7,15.2368758002561,178.5,30.646933589726,0.00256965091763744,0.232040773809524,97
"DNK",2022,1,2022-01-09,1,7,0.219029761904762,0.220114583333333,15.2368758002561,178.5,30.646933589726,0.0128339504558678,0.011374562186663,0.00416349803064479,0.0380318346695539,98,138249,16.825767461026,23736.1788338713,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0.219029761904762,0.220114583333333,0.00135301003718163,7,3.85374863573248,44.9000244140625,7.70895275291232,0.011374562186663,0.22801875,98
"DNK",2022,2,2022-01-16,2,7,0.252678869047619,0.25925,3.85374863573248,44.9000244140625,7.70895275291232,0.00416349803064479,0.0128339504558678,0.0395319584789581,0.0119947745717767,109,161721,18.7143740127738,27766.1218322917,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0.252678869047619,0.25925,0.0154925036676088,7,2.29934924078091,26.5,4.5498248746652,0.0128339504558678,0.219029761904762,99
"DNK",2022,3,2022-01-23,3,7,0.25746875,0.25780625,2.29934924078091,26.5,4.5498248746652,0.0395319584789581,0.00416349803064479,0.021246823707163,0.113425157036512,114,266627,19.5728315362956,45777.590824806,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0.25746875,0.25780625,0.000420936456012084,7,2.59977611066633,29.9000244140625,5.13358018234711,0.00416349803064479,0.252678869047619,100
"DNK",2022,4,2022-01-30,4,7,0.25679375,0.25701875,2.59977611066633,29.9000244140625,5.13358018234711,0.021246823707163,0.0395319584789581,0.0204741909775578,0.0609965567134597,130,315652,22.3198956115651,54194.7668429366,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0.25679375,0.25701875,0.000280624304008037,7,0.808801032014727,9.699951171875,1.66539921225792,0.0395319584789581,0.25746875,101
"DNK",2022,5,2022-02-06,5,7,0.0688022321428571,0.25649375,0.808801032014727,9.699951171875,1.66539921225792,0.0204741909775578,0.021246823707163,0,0.0682084268220431,143,289557,24.5518851727217,49714.4770276767,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0.0688022321428571,0.25649375,0.0827641824003165,7,7.74665436072542,92.0999755859375,15.8127833915833,0.021246823707163,0.25679375,102
"DNK",2022,6,2022-02-13,6,7,0.0374866071428571,0.0375,7.74665436072542,92.0999755859375,15.8127833915833,0,0.0204741909775578,0.000987247110485629,0,187,324357,32.1063113797129,55689.341391388,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0.0374866071428571,0.0375,1.67038276195256e-05,7,4.06570841889117,49.5,8.49872948286519,0.0204741909775578,0.0688022321428571,103
"DNK",2022,7,2022-02-20,7,7,0.0374620535714286,0.03746875,4.06570841889117,49.5,8.49872948286519,0.000987247110485629,0,0,0.00336475334155364,244,250652,41.8927271478607,43034.819037154,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0.0374620535714286,0.03746875,8.35191380976516e-06,7,3.95423603092893,47.699951171875,8.18967639102311,0,0.0374866071428571,104
"DNK",2022,8,2022-02-27,8,7,0.0374464285714286,0.037453125,3.95423603092893,47.699951171875,8.18967639102311,0,0.000987247110485629,0.0217618772628404,0,272,170209,46.7000892795824,29223.4393242222,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0.0374464285714286,0.037453125,8.35191380976279e-06,7,-0.121703853955375,-1.5,-0.257537257056521,0.000987247110485629,0.0374620535714286,105
"DNK",2022,9,2022-03-06,9,7,0.0106477678571429,0.0374375,-0.121703853955375,-1.5,-0.257537257056521,0.0217618772628404,0,0.0269126224039708,0.0755988676477269,284,115803,48.7603873360346,19882.3913192775,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0.0106477678571429,0.0374375,0.011813162420013,7,0.188574970911095,2.300048828125,0.394898844194252,0,0.0374464285714286,106
"DNK",2022,10,2022-03-13,10,7,0.00617544642857143,0.006178125,0.188574970911095,2.300048828125,0.394898844194252,0.0269126224039708,0.0217618772628404,0.0391886069072029,0.0937869946420229,307,86542,52.7092919442346,14858.5262001236,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0.00617544642857143,0.006178125,3.34076552390523e-06,7,-1.59728941886936,-19.300048828125,-3.31365442416815,0.0217618772628404,0.0106477678571429,107
"DNK",2022,11,2022-03-20,11,7,0.0150977678571429,0.037415625,-1.59728941886936,-19.300048828125,-3.31365442416815,0.0391886069072029,0.0269126224039708,0.0172979400573986,0.135710555975372,227,54302,38.9739715678868,9323.19208845546,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0.0150977678571429,0.037415625,0.0152459990604483,7,4.32482718247402,50.699951171875,8.70475090513615,0.0269126224039708,0.00617544642857143,108
"DNK",2022,12,2022-03-27,12,7,0.0374129464285714,0.037415625,4.32482718247402,50.699951171875,8.70475090513615,0.0172979400573986,0.0391886069072029,0.00278998695144564,0.0589572312843995,183,37656,31.4195453608955,6465.2153011469,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0.0374129464285714,0.037415625,3.34076552390701e-06,7,5.52276477364683,62.699951171875,10.7650489615883,0.0391886069072029,0.0150977678571429,109
"DNK",2022,13,2022-04-03,13,7,0.00534419642857143,0.037409375,5.52276477364683,62.699951171875,10.7650489615883,0.00278998695144564,0.0172979400573986,0.0410771715420794,0.00972842424622064,177,24142,30.3893963326695,4144.97630657235,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0.00534419642857143,0.037409375,0.0141394147074796,7,8.25721740616527,91.300048828125,15.6754427628812,0.0172979400573986,0.0374129464285714,110
"DNK",2022,14,2022-04-10,14,7,0,0,8.25721740616527,91.300048828125,15.6754427628812,0.0410771715420794,0.00278998695144564,0.00433520001456695,0.143770100397278,146,18449,25.0669596868347,3167.5365702905,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,3.60240015974877,40.300048828125,6.91917602295945,0.00278998695144564,0.00534419642857143,111
"DNK",2022,15,2022-04-17,15,7,0,0,3.60240015974877,40.300048828125,6.91917602295945,0.00433520001456695,0.0410771715420794,0,0.0151732000509843,89,13468,15.2805439186869,2312.34118535815,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,0.604370060437006,6.5,1.11599478057826,0.0410771715420794,0,112
"DNK",2022,16,2022-04-24,16,7,0,0,0.604370060437006,6.5,1.11599478057826,0,0.00433520001456695,0.0202166641997191,0,87,11397,14.9371609092782,1956.76807911545,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,9.261583920412,95.699951171875,16.4308686168318,0.00433520001456695,0,113
"DNK",2022,17,2022-05-01,17,7,0,0,9.261583920412,95.699951171875,16.4308686168318,0.0202166641997191,0,0,0.0707583246990167,86,7307,14.7654694045739,1254.54982487467,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,0.930959107627667,10.0999755859375,1.73408000582678,0,0,114
"DNK",2022,18,2022-05-08,18,7,0,0,0.930959107627667,10.0999755859375,1.73408000582678,0,0.0202166641997191,0.014894243272711,0,68,5988,11.6750223198956,1028.08873016963,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,-4.2203236567074,-44.9000244140625,-7.70895275291232,0.0202166641997191,0,115
"DNK",2022,19,2022-05-15,19,7,0,0,-4.2203236567074,-44.9000244140625,-7.70895275291232,0.014894243272711,0,0.0105161046631413,0.0521298514544886,49,4857,8.41288373051301,833.905638349015,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,4.60455317839271,47.0999755859375,8.08666567988763,0,0,116
"DNK",2022,20,2022-05-22,20,7,0,0,4.60455317839271,47.0999755859375,8.08666567988763,0.0105161046631413,0.014894243272711,0.00553706150593301,0.0368063663209944,25,2781,4.29228761760868,477.47407458279,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,-2.38632898794743,-24.2999877929688,-4.17210146847207,0.014894243272711,0,117
"DNK",2022,21,2022-05-29,21,7,0,0,-2.38632898794743,-24.2999877929688,-4.17210146847207,0.00553706150593301,0.0105161046631413,0.0408196447642407,0.0193797152707656,38,4426,6.5242771787652,759.906599821441,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,3.40429830497351,34.7000122070312,5.95769730908441,0.0105161046631413,0,118
"DNK",2022,22,2022-06-05,22,7,0,0,3.40429830497351,34.7000122070312,5.95769730908441,0.0408196447642407,0.00553706150593301,0.0644272266610885,0.142868756674843,26,3300,4.46397912231303,566.581965524346,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,2.39843367596672,24.5,4.20644186525651,0.00553706150593301,0,119
"DNK",2022,23,2022-06-12,23,7,0,0,2.39843367596672,24.5,4.20644186525651,0.0644272266610885,0.0408196447642407,0.0151517700505497,0.22549529331381,28,4714,4.80736213172172,809.353753176293,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,1.2596450270084,12.9000244140625,2.21482460237321,0.0408196447642407,0,120
"DNK",2022,24,2022-06-19,24,7,0,0,1.2596450270084,12.9000244140625,2.21482460237321,0.0151517700505497,0.0644272266610885,0.0090567163939365,0.0530311951769241,17,7207,2.9187555799739,1237.38067440423,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,9.32444095592339,95.0999755859375,16.3278579056963,0.0644272266610885,0,121
"DNK",2022,25,2022-06-26,25,7,0,0,9.32444095592339,95.0999755859375,16.3278579056963,0.0090567163939365,0.0151517700505497,0.0398753624468025,0.0316985073787777,17,10549,2.9187555799739,1811.17368312616,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,15.3178867074415,150.099975585938,25.7708906644354,0.0151517700505497,0,122
"DNK",2022,26,2022-07-03,26,7,0,0,15.3178867074415,150.099975585938,25.7708906644354,0.0398753624468025,0.0090567163939365,0.0170403608834708,0.139563768563809,33,12408,5.66581965524346,2130.34819037154,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,3.55595722362163,35.2999877929688,6.06070802021989,0.0090567163939365,0,123
"DNK",2022,27,2022-07-10,27,7,0,0,3.55595722362163,35.2999877929688,6.06070802021989,0.0170403608834708,0.0398753624468025,0.0322350695290234,0.0596412630921479,39,14696,6.69596868346954,2523.17835313509,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,2.12508561457526,21.0999755859375,3.6226865575746,0.0398753624468025,0,124
"DNK",2022,28,2022-07-17,28,7,0,0,2.12508561457526,21.0999755859375,3.6226865575746,0.0322350695290234,0.0170403608834708,0.0289729414188586,0.112822743351582,41,15487,7.03935169287824,2658.98633335623,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,9.21535826444855,92.9000244140625,15.950144978721,0.0170403608834708,0,125
"DNK",2022,29,2022-07-24,29,7,0,0,9.21535826444855,92.9000244140625,15.950144978721,0.0289729414188586,0.0322350695290234,0.0659724659222543,0.101405294966005,40,14679,6.86766018817389,2520.25959755511,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,3.85698526071907,39.699951171875,6.81614435338833,0.0322350695290234,0,126
"DNK",2022,30,2022-07-31,30,7,0,0,3.85698526071907,39.699951171875,6.81614435338833,0.0659724659222543,0.0289729414188586,0.0427941127871675,0.23090363072789,48,11248,8.24119222580867,1931.1860449145,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,7.39245730693359,75.0999755859375,12.8940278116094,0.0289729414188586,0,127
"DNK",2022,31,2022-08-07,31,7,0,0,7.39245730693359,75.0999755859375,12.8940278116094,0.0427941127871675,0.0659724659222543,0.000815545126563466,0.149779394755086,62,10788,10.6448732916695,1852.2079527505,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,6.70640834575261,67.5,11.5891765675434,0.0659724659222543,0,128
"DNK",2022,32,2022-08-14,32,7,0,0,6.70640834575261,67.5,11.5891765675434,0.000815545126563466,0.0427941127871675,0.0261400420704547,0.00285440794297213,91,11633,15.6239269280956,1997.28727422567,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,15.4581126515144,153.700012207031,26.3889863689017,0.0427941127871675,0,129
"DNK",2022,33,2022-08-21,33,7,0,0,15.4581126515144,153.700012207031,26.3889863689017,0.0261400420704547,0.000815545126563466,0.000729694134602384,0.0914901472465914,54,10132,9.27134125403475,1739.57832566445,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,9.78122372226315,99.7000122070312,17.117645114867,0.000815545126563466,0,130
"DNK",2022,34,2022-08-28,34,7,0,0,9.78122372226315,99.7000122070312,17.117645114867,0.000729694134602384,0.0261400420704547,0.00759735432277627,0.00255392947110834,47,7109,8.06950072110432,1220.5549069432,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,0.19170865309922,1.9000244140625,0.326218050625386,0.0261400420704547,0,131
"DNK",2022,35,2022-09-04,35,7,0,0,0.19170865309922,1.9000244140625,0.326218050625386,0.00759735432277627,0.000729694134602384,0.0304323296880634,0.026590740129717,43,5255,7.38273470228693,902.238857221345,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,6.13849671532294,60.9000244140625,10.4560168281819,0.000729694134602384,0,132
"DNK",2022,36,2022-09-11,36,7,0,0,6.13849671532294,60.9000244140625,10.4560168281819,0.0304323296880634,0.00759735432277627,0.0512928370304237,0.106513153908222,32,5469,5.49412815053911,938.980839228075,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,0.169950237706401,1.70001220703125,0.291877653840954,0.00759735432277627,0,133
"DNK",2022,37,2022-09-18,37,7,0,0,0.169950237706401,1.70001220703125,0.291877653840954,0.0512928370304237,0.0304323296880634,0.0184997491526756,0.179524929606483,25,5238,4.29228761760868,899.320101641371,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,1.74332831870776,17.7000122070312,3.03894172911051,0.0304323296880634,0,134
"DNK",2022,38,2022-09-25,38,7,0,0,1.74332831870776,17.7000122070312,3.03894172911051,0.0184997491526756,0.0512928370304237,0.0481165337141755,0.0647491220343646,33,5994,5.66581965524346,1029.11887919786,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,6.88951764610569,70.9000244140625,12.1729318752253,0.0512928370304237,0,135
"DNK",2022,39,2022-10-02,39,7,0,0,6.88951764610569,70.9000244140625,12.1729318752253,0.0481165337141755,0.0184997491526756,0.0296596969584582,0.168407867999614,48,8250,8.24119222580867,1416.45491381086,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,11.7099461048506,119.5,20.5171348121695,0.0184997491526756,0,136
"DNK",2022,40,2022-10-09,40,7,0,0,11.7099461048506,119.5,20.5171348121695,0.0296596969584582,0.0481165337141755,0,0.103808939354604,47,8844,8.06950072110432,1518.43966760525,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,4.13667094500509,43.0999755859375,7.39989966107024,0.0481165337141755,0,137
"DNK",2022,41,2022-10-16,41,7,0,0,4.13667094500509,43.0999755859375,7.39989966107024,0,0.0296596969584582,0.0191006798983586,0,52,9239,8.92795824462606,1586.25781196346,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,10.8529357088097,112.099975585938,19.2466134856702,0.0296596969584582,0,138
"DNK",2022,42,2022-10-23,42,7,0,0,10.8529357088097,112.099975585938,19.2466134856702,0.0191006798983586,0,0,0.0668523796442552,74,8330,12.7051713481217,1430.19023418721,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,6.68342914732962,69.0999755859375,11.8638787833833,0,0,139
"DNK",2022,43,2022-10-30,43,7,0,0,6.68342914732962,69.0999755859375,11.8638787833833,0,0.0191006798983586,0.0324925963068621,0,74,6817,12.7051713481217,1170.42098756954,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,-1.80379589588451,-18.699951171875,-3.21062275459704,0.0191006798983586,0,140
"DNK",2022,44,2022-11-06,44,7,0,0,-1.80379589588451,-18.699951171875,-3.21062275459704,0.0324925963068621,0,0.0318058407672625,0.113724087074017,66,4700,11.3316393104869,806.950072110432,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,4.25226946966077,44.5,7.64027195934345,0,0,141
"DNK",2022,45,2022-11-13,45,7,0,0,4.25226946966077,44.5,7.64027195934345,0.0318058407672625,0.0324925963068621,0.033522755814306,0.111320442685419,47,4233,8.06950072110432,726.770139413502,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,-0.402513210857001,-4.300048828125,-0.738281853602946,0.0324925963068621,0,142
"DNK",2022,46,2022-11-20,46,7,0,0,-0.402513210857001,-4.300048828125,-0.738281853602946,0.033522755814306,0.0318058407672625,0.102714463647811,0.117329645350071,36,3886,6.1808941693565,667.193187281093,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,7.07939284720286,75.699951171875,12.9970385227448,0.0318058407672625,0,143
"DNK",2022,47,2022-11-27,47,7,0,0,7.07939284720286,75.699951171875,12.9970385227448,0.102714463647811,0.033522755814306,0.135164147557715,0.35950062276734,43,4089,7.38273470228693,702.046562736076,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,6.78633335736952,74.0999755859375,12.722336306905,0.033522755814306,0,144
"DNK",2022,48,2022-12-04,48,7,0,0,6.78633335736952,74.0999755859375,12.722336306905,0.135164147557715,0.102714463647811,NA,0.473074516452003,28,6266,4.80736213172172,1075.81896847744,"W4_omicron","Wave 4 (Omicron, 2022+)","Wave4",0,0,0,7,6.90600175965177,78.0999755859375,13.4091023257224,0.102714463647811,0,145
"ESP",2020,9,2020-03-01,9,7,0,0,-9.17959608024369,-846.900390625,-17.8952233072022,0.0105780416712155,0.00202592304741747,0.026893418265963,0.019040475008188,0,82,0,1.73268111271936,"W1","Wave 1 (Original, spring 2020)","Wave1",0,0,0,7,-5.09557710634004,-454.5,-9.60370202110913,NA,NA,1
"ESP",2020,10,2020-03-08,10,7,0,0,-5.09557710634004,-454.5,-9.60370202110913,0.026893418265963,0.0105780416712155,0.0299352353022918,0.0484081528787335,17,589,0.359214377027184,12.4457216511183,"W1","Wave 1 (Original, spring 2020)","Wave1",0,0,0,7,10.0126527858452,862.900390625,18.2333074267572,0.0105780416712155,0,2
"ESP",2020,11,2020-03-15,11,7,0.383928571428571,0.588541666666667,10.0126527858452,862.900390625,18.2333074267572,0.0299352353022918,0.026893418265963,0.0216892704019239,0.0394022534666416,272,7125,5.74743003243495,150.553084489335,"W1","Wave 1 (Original, spring 2020)","Wave1",0.383928571428571,0.588541666666667,0.1638960874966,7,54.0389805097451,4505.5,95.2023750409399,0.026893418265963,0,3
"ESP",2020,12,2020-03-22,12,7,0.677827380952381,0.682291666666667,54.0389805097451,4505.5,95.2023750409399,0.0216892704019239,0.0299352353022918,0.0125741471189774,0.0205166942208199,1483,20970,31.3361718312538,443.101499191768,"W1","Wave 1 (Original, spring 2020)","Wave1",0.677827380952381,0.682291666666667,0.0118113897815383,7,136.800311257218,11454.7001953125,242.040764393667,0.0299352353022918,0.383928571428571,4
"ESP",2020,13,2020-03-29,13,7,0.682291666666667,0.682291666666667,136.800311257218,11454.7001953125,242.040764393667,0.0125741471189774,0.0216892704019239,0.00626653025361298,0.0118236277128135,5031,51342,106.306325342574,1084.86967913704,"W1","Wave 1 (Original, spring 2020)","Wave1",0.682291666666667,0.682291666666667,0,7,155.175429328203,12750.2998046875,269.417117720626,0.0216892704019239,0.677827380952381,5
"ESP",2020,14,2020-04-05,14,7,0.833333333333333,0.833333333333333,155.175429328203,12750.2998046875,269.417117720626,0.00626653025361298,0.0125741471189774,0.00323926892904225,0.00469989769020974,5838,51536,123.358443122629,1088.96894908664,"W1","Wave 1 (Original, spring 2020)","Wave1",0.833333333333333,0.833333333333333,0,7,114.23537089879,9238.10009765625,195.203433617315,0.0125741471189774,0.682291666666667,6
"ESP",2020,15,2020-04-12,15,7,0.833333333333333,0.833333333333333,114.23537089879,9238.10009765625,195.203433617315,0.00323926892904225,0.00626653025361298,0.00186814999973587,0.00242945169678169,4568,35185,96.5230161329516,743.46810915891,"W1","Wave 1 (Original, spring 2020)","Wave1",0.833333333333333,0.833333333333333,0,7,67.8942272469152,5355.7001953125,113.167324070797,0.00626653025361298,0.833333333333333,7
"ESP",2020,16,2020-04-19,16,7,0.833333333333333,0.833333333333333,67.8942272469152,5355.7001953125,113.167324070797,0.00186814999973587,0.00323926892904225,0,0.0014011124998019,3244,31843,68.5465552397756,672.85078868686,"W1","Wave 1 (Original, spring 2020)","Wave1",0.833333333333333,0.833333333333333,0,7,34.2944163633978,2669.10009765625,56.3987722825168,0.00323926892904225,0.833333333333333,8
"ESP",2020,17,2020-04-26,17,7,0.833333333333333,0.833333333333333,34.2944163633978,2669.10009765625,56.3987722825168,0,0.00186814999973587,0.000240180134711261,0,2737,18994,57.8335147013766,401.348110426726,"W1","Wave 1 (Original, spring 2020)","Wave1",0.833333333333333,0.833333333333333,0,7,18.0866016102919,1379.7001953125,29.1534203613802,0.00186814999973587,0.833333333333333,9
"ESP",2020,18,2020-05-03,18,7,0.833333333333333,0.833333333333333,18.0866016102919,1379.7001953125,29.1534203613802,0.000240180134711261,0,0.000565586329060913,0.000180135101033446,2074,9832,43.8241539973165,207.752691466546,"W1","Wave 1 (Original, spring 2020)","Wave1",0.833333333333333,0.833333333333333,0,7,10.3846131787446,795.7001953125,16.8133499976228,0,0.833333333333333,10
"ESP",2020,19,2020-05-10,19,7,0.708333333333333,0.708333333333333,10.3846131787446,795.7001953125,16.8133499976228,0.000565586329060913,0.000240180134711261,0,0.000513269593622778,1357,6884,28.6737593897582,145.460692438537,"W1","Wave 1 (Original, spring 2020)","Wave1",0.708333333333333,0.708333333333333,0,7,-1.27467552928747,-97.2998046875,-2.05596992504041,0.000240180134711261,0.833333333333333,11
"ESP",2020,20,2020-05-17,20,7,0.735119047619048,0.770833333333333,-1.27467552928747,-97.2998046875,-2.05596992504041,0,0.000565586329060913,0,0,942,6348,19.9047025388004,134.134874433445,"W1","Wave 1 (Original, spring 2020)","Wave1",0.735119047619048,0.770833333333333,0.0491747370293402,7,1.3566353526572,102.2998046875,2.16162121240135,0.000565586329060913,0.708333333333333,12
"ESP",2020,21,2020-05-24,21,7,0.636904761904762,0.645833333333333,1.3566353526572,102.2998046875,2.16162121240135,0,0,0,0,1189,5074,25.1238761344307,107.214926413878,"W1","Wave 1 (Original, spring 2020)","Wave1",0.636904761904762,0.645833333333333,0.0111358850796843,7,3.2646244007486,240.89990234375,5.09027696154821,0,0.735119047619048,13
"ESP",2020,22,2020-05-31,22,7,0.55952380952381,0.625,3.2646244007486,240.89990234375,5.09027696154821,0,0,7.86515139242527e-05,0,293,4079,6.19116543935088,86.190320229052,"W1","Wave 1 (Original, spring 2020)","Wave1",0.55952380952381,0.625,0.0327831580195601,7,-3.85055509207066,-286.10009765625,-6.04536872629449,0,0.636904761904762,14
"ESP",2020,23,2020-06-07,23,7,0.572916666666667,0.572916666666667,-3.85055509207066,-286.10009765625,-6.04536872629449,7.86515139242527e-05,0,0,8.4796163449585e-05,9,2071,0.190172317249686,43.7607632248999,"W1","Wave 1 (Original, spring 2020)","Wave1",0.572916666666667,0.572916666666667,0,7,-6.99726814977716,-515.2998046875,-10.8884175484147,0,0.55952380952381,15
"ESP",2020,24,2020-06-14,24,7,0.489583333333333,0.489583333333333,-6.99726814977716,-515.2998046875,-10.8884175484147,0,7.86515139242527e-05,0.000156129124655606,0,0,2378,0,50.2477522688614,"W1","Wave 1 (Original, spring 2020)","Wave1",0.489583333333333,0.489583333333333,0,7,-6.90901268339312,-521.89990234375,-11.0278793112328,7.86515139242527e-05,0.572916666666667,16
